time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776815058914147800,-17.17185205078125,163.35434610185794,-1,-1,30.288726203504904,189.80495912370853,-1,18.490292093280893,3,-97.7399745366691,-1
1776815076176576300,0.090576171875,163.35434610185794,-1,-1,30.288726203504904,189.80495912370853,-1,18.490292093280893,3,-97.7399745366691,-1
1776815076210181000,0.12418115234375,163.7218086925608,-1,-1,30.288680373068775,190.1724217144114,-1,27.331221836665865,3,-97.74001875888924,-1
1776815076379424000,0.293424072265625,163.7218945232493,-1,-1,30.288680364762932,190.17250754509988,-1,27.3301238901992,3,-97.74001885368949,-1
1776815076705138000,0.619137939453125,163.68081374776065,-1,-1,30.288736426547363,190.13142676961124,-1,18.064491788613633,3,-97.73998006725385,-1
1776815082743319000,6.657319091796875,163.657980246506,-1,-1,30.288703619536772,190.1085932683566,-1,21.767129059067592,3,-97.74000609478942,-1
1776815083177406000,7.091406005859375,163.5532052194825,-1,-1,30.288690473960195,190.00381824133308,-1,16.194332141218155,3,-97.74006240148525,-1
1776815089203203000,13.117203125,163.4375935492674,-1,-1,30.288674214857025,189.888206571118,-1,21.937810163261307,3,-97.74005826411265,-1
1776815089659000800,13.573000732421875,163.34215311927213,-1,-1,30.28868225032306,189.7927661411227,-1,16.261658732859186,3,-97.74008260358866,-1
1776815095708888000,19.62288818359375,163.25766575424385,-1,-1,30.28866945324158,189.70827877609443,-1,21.59608953938799,3,-97.74007132398198,-1
1776815096135443000,20.04944287109375,163.23624839670634,-1,-1,30.288647745949557,189.68686141855693,-1,16.123733092182963,3,-97.74007539130461,-1
1776815102158759200,26.07275927734375,163.21609557575445,-1,-1,30.28864740459247,189.66670859760504,-1,20.46846969513713,3,-97.74006759037158,-1
1776815102633597000,26.547596923828124,163.18308958864623,-1,-1,30.28867118402214,189.6337026104968,-1,15.658819499074802,3,-97.7400461907813,-1
1776815108258729000,32.17272900390625,163.1451508159801,-1,-1,30.28865352740697,189.59576383783067,-1,24.848921602644417,3,-97.740056101483,-1
1776815108683913000,32.59791284179688,163.11842744381022,-1,-1,30.288653509198895,189.5690404656608,-1,24.960460095703198,3,-97.74005608859011,-1
1776815108719106000,32.63310595703125,163.10329867276118,-1,-1,30.288666783243553,189.55391169461177,-1,17.320196424514563,3,-97.73991236898735,-1
1776815114740067800,38.65406787109375,163.08708841583842,-1,-1,30.288659295578178,189.537701437689,-1,21.97610342270636,3,-97.73996412615756,-1
1776815115212915000,39.1269150390625,163.07557912225707,-1,-1,30.28865512072671,189.52619214410765,-1,16.247522616946267,3,-97.74002582220142,-1
1776815121235541000,45.149541015625,163.0636029637903,-1,-1,30.28865205065868,189.51421598564087,-1,21.724210114274953,3,-97.74003508543282,-1
1776815121686963200,45.60096313476563,163.02976343641245,-1,-1,30.28863511548633,189.48037645826304,-1,16.174255597603043,3,-97.7400066341085,-1
1776815127705747200,51.61974731445312,162.9953490736272,-1,-1,30.28863939328063,189.4459620954778,-1,21.885731831107805,3,-97.7400231272753,-1
1776815128159014000,52.073013916015626,163.03442652718707,-1,-1,30.28865169219245,189.48503954903765,-1,16.225166855371505,3,-97.74008196289587,-1
1776815134181551000,58.09555102539063,163.07376705517976,-1,-1,30.288649887249168,189.52438007703034,-1,21.62489870813555,3,-97.7400708843566,-1
1776815134601468200,58.51546826171875,163.1599010001168,-1,-1,30.288655115123362,189.6105140219674,-1,16.134013962586945,3,-97.74009031388698,-1
1776815140626825000,64.54082495117187,163.24628738929962,-1,-1,30.28865198934175,189.6969004111502,-1,21.92773037292489,3,-97.74007582461289,-1
1776815141076460800,64.99046069335938,163.2915427852647,-1,-1,30.288689755724242,189.7421558071153,-1,16.254943601011863,3,-97.74006583105235,-1
1776815147099224000,71.01322412109376,163.33687318533185,-1,-1,30.288674263171966,189.78748620718244,-1,21.592260355268596,3,-97.74006058923199,-1
1776815147517644000,71.43164404296876,163.32943412516468,-1,-1,30.28865797643652,189.78004714701527,-1,16.119995393471104,3,-97.74009681923103,-1
