time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776556093366877200,-23.480122802734375,128.47733197917185,-1,-1,30.281433932940285,154.92794500102244,-1,16.960717407056947,3,-97.7342358689357,-1
1776556117042657000,0.195656982421875,128.47733197917185,-1,-1,30.281433932940285,154.92794500102244,-1,16.960717407056947,3,-97.7342358689357,-1
1776556117043996000,0.196995849609375,132.80674003097644,-1,-1,30.28137529974631,159.25735305282703,-1,18.597135485412227,30,-97.73424814982667,-1
1776556117741292000,0.8942919921875,132.80974982711902,-1,-1,30.281375299687248,159.2603628489696,-1,18.597742913234754,30.00000000029706,-97.7342481498706,-1
1776556121760195600,4.913195556640625,131.53673287267833,5.20751283218095,-1,30.281354613359504,157.98734589452891,-1,22.30793582094746,24.107687732301667,-97.73425591743872,1.6144592761993408
1776556122763217400,5.916217529296875,129.4968602459838,3.3177736695735565,-1,30.281325130663298,155.9474732678344,-1,21.637656973317558,6.899774069943169,-97.73427913679774,1.6144592761993408
1776556122903804000,6.056803955078125,132.87283822467472,3.3177736695735565,-1,30.28134353983609,159.3234512465253,-1,15.99886778460713,30,-97.73426603765407,1.6144592761993408
1776556123766239000,6.919239013671875,129.45890354852543,2.365410966889874,-1,30.281324300696312,155.909516570376,-1,15.531025526876627,6.892382566228186,-97.73427494819671,1.190958857536316
1776556124764259800,7.917259765625,129.3998945552071,1.5576337147856687,72.21554557594239,30.281287749200374,155.8505075770577,240.0049741799432,14.504401787323388,6.582406705468686,-97.73430823760069,0.8154923319816589
1776556125764281300,8.91728125,129.48531806289893,1.1878431951328978,71.950584180929,30.281267450095264,155.9359310847495,239.9389155414421,12.851610356433094,6.618205852797809,-97.73432925270987,0.6232153177261353
1776556126763303000,9.916302978515626,129.46719307892783,1.0584499716637232,-1,30.281253558966853,155.91780610077842,-1,11.977238024901146,6.650633513022607,-97.7343435592549,0.10188958048820496
1776556127763324000,10.916323974609375,129.4989845452442,1.0465514584999385,-1,30.2812462648037,155.9495975670948,-1,12.087619821400674,6.7216616096319655,-97.73433796018837,0.32894250750541687
1776556129767366000,12.920365966796876,129.47318689467346,0.9526430577370583,69.53113185721823,30.281230977184876,155.92379991652405,252.08758993172756,9.102269229157644,6.646188817430548,-97.73433819022844,0.5505661964416504
1776556130712729000,13.86572900390625,129.4659866367498,0.9538120140516416,52.331004695372854,30.281222546440357,155.91659965860038,247.45900556771585,8.595923264195745,6.568979719493362,-97.73434602632334,0.7450066804885864
1776556131662592500,14.815592529296875,129.45924528087681,0.9608543759148918,53.89785525940001,30.281216556330996,155.9098583027274,245.96031683735762,8.32856038696384,6.527764393217379,-97.73435360526184,0.6285825967788696
1776556132612575200,15.7655751953125,129.45731117272362,0.8870885151393376,35.82129083601348,30.28120564265356,155.9079241945742,202.5071597292936,7.85876444537905,6.514362880830492,-97.73435781796361,0.7450066804885864
1776556133562531600,16.715531494140624,129.44486327065448,0.8815322379605498,32.398157950499304,30.28119858712062,155.89547629250507,229.97061484525068,7.418107074950267,6.3794738353083025,-97.73438135964629,0.9937701225280762
1776556135462507800,18.6155078125,129.43398166820407,0.9492525557679744,87.82477164112281,30.281201740329458,155.88459469005466,236.2627289251265,7.058386177453449,6.414764694081689,-97.73438429043456,0.8757948279380724
1776556136412483300,19.5654833984375,129.44231085572392,0.8706547251036095,80.48655473188578,30.28119316522413,155.8929238775745,233.88956487294197,6.8115245107137525,6.364351997654345,-97.73439071048129,0.8765168190002367
1776556137362470000,20.515469970703126,129.4587732013315,0.8760737838275688,81.05427742935707,30.281188249238692,155.90938622318208,213.35238534811745,6.70839052968288,6.3915080214449755,-97.73439441729043,0.8757948279380725
1776556138312490200,21.465490234375,129.47757541760802,0.786568136904052,83.57148126794775,30.28117202360566,155.9281884394586,215.85606981846172,5.377317908484003,8.02675730652938,-97.73440752555258,0.762633502483363
1776556139262488600,22.415488525390625,129.49172178842127,0.5646776243576955,64.18621124508753,30.281166508545006,155.94233481027186,231.35937444744897,4.747543087026326,6.257146478748289,-97.73441363584189,0.7128472328185994
1776556141162526200,24.315526123046876,129.48417547997087,0.5646038250710917,70.98105459845193,30.281162604104303,155.93478850182146,252.8710074107231,3.842250765010689,6.717423360363795,-97.73442449890193,0.6445238590240449
1776556142112566000,25.26556591796875,129.4957080045715,0.5800020125841947,74.4190459583826,30.281159521371364,155.94632102642208,251.21806514437068,3.7470294147044663,6.20515069738112,-97.73443032787716,0.6315140724182101
1776556143062605300,26.215605224609376,129.48312517721206,0.4997390148713124,64.12064080358735,30.281153401624533,155.93373819906265,234.5605198633567,3.2145076135815227,6.5201252324062136,-97.73443935019912,0.6315140724182102
1776556144012644400,27.165644287109377,129.50271781161427,0.5800336417744179,58.87717704942669,30.281150948359084,155.95333083346486,259.5103447279763,3.1937196397873033,6.153820962913071,-97.73444690265589,0.7982590198516789
1776556144999682800,28.152682861328124,129.4905227292329,0.6152957102372821,62.728326395543604,30.281149053407265,155.9411357510835,257.86279626892116,3.257779814048139,6.058136520750508,-97.73445395745296,0.7947999238967834
1776556145999721500,29.152721435546876,129.4886837201193,0.608173451091253,62.002224476002795,30.281148557552452,155.93929674196988,245.49464230019694,2.9482905556527697,7.1936964758041375,-97.73446024365285,0.7947999238967834
1776556146999759000,30.152759033203125,129.48209391348064,0.5300634742380496,55.73011466046135,30.28114631929492,155.93270693533123,252.36884395729624,2.946586856676272,6.517662307583396,-97.7344671547438,0.7706826329231206
1776556147999799300,31.15279931640625,129.4594028228894,0.5527729085093114,58.11775206049398,30.28114357834936,155.91001584473997,264.65788598583214,2.7562700401391154,7.46407354276615,-97.73447561591918,0.7706826329231207
1776556148999830800,32.152830810546874,129.4631700012833,0.5805298003001178,61.03607191740203,30.28113742915139,155.91378302313387,262.58032232146127,11.583411150562556,12.824746934850372,-97.73448655619045,0.7706826329231204
1776556149999866400,33.152866455078126,129.4802889218554,0.6818051722093988,-1,30.281134311417883,155.93090194370598,-1,6.457462276023155,7.228687984702435,-97.73448239487765,0.21380147337913513
1776556150999901200,34.152901123046874,129.47854107245803,0.6600317608603956,67.60059996572912,30.28113253783981,155.92915409430861,252.3223749517838,5.653048786644104,6.248578479607128,-97.73449251512056,0.79113739728927
1776556151999935200,35.15293530273438,129.4916698206216,0.6510561510151798,90.98364852947543,30.28113075667053,155.9422828424722,247.00663242564576,5.754537245590264,6.304924704196308,-97.73449231345471,0.5798193812370276
1776556152999968000,36.152968017578125,129.49236695375293,0.5973177592251263,82.93800821495094,30.281130239446554,155.94297997560352,246.9523740054579,5.721490473747392,6.366556578917276,-97.73449933447327,0.5835652947425818
1776556154000001000,37.1530009765625,129.5285300919786,0.5639527765954079,49.84277953325333,30.281135038575883,155.9791431138292,259.8603731820408,5.585275891413317,6.0666859890986045,-97.73451369104453,0.9168074131011869
1776556155000033300,38.153033203125,129.67162264231592,1.3544114819545854,-1,30.28114142008031,156.1222356641665,-1,9.801521766190303,3,-97.73452148609358,0.39233691046522273
1776556156000065300,39.15306518554687,129.65521811600775,1.436906828738351,180,30.28113862644031,156.10583113785833,240.21323105931867,9.044599935621562,3,-97.73453391705381,0.5892335228357304
1776556157000095500,40.153095458984374,129.5023248810321,1.3763447348345204,113.71095094017116,30.281138681926027,155.9529379028827,255.96000858945547,8.394046303930285,3,-97.73455135537412,0.9796346135098956
1776556158000126700,41.153126708984374,129.77419135905802,1.4048104721915444,-1,30.281139746046815,156.2248043809086,-1,8.848383330487925,3,-97.73455176752947,0.49716590572247255
1776556159000157000,42.153156982421876,129.6317547177896,1.4464872475207644,159.39942297676743,30.281132122461255,156.08236773964018,234.64908256056452,8.290394658077911,3,-97.7345579893223,0.7351515594662342
1776556160000187400,43.1531875,129.81852018274367,1.3896779464023403,161.30659015592244,30.28113840567075,156.26913320459425,263.9067329145677,8.21098382441071,3,-97.7345697714079,0.6914545462489454
1776556161000217000,44.15321704101562,129.90391409303993,1.4845185709184046,-1,30.28113717327324,156.35452711489052,-1,8.05115697179441,3,-97.73457176097983,0.5280598825978843
1776556162000246500,45.15324658203125,129.57314556930214,1.3586263676886698,157.4761076590396,30.281135596299706,156.02375859115273,251.42434580849192,8.26210277261028,3,-97.73458145985057,0.6911265119344724
1776556163000275000,46.15327490234375,129.8409924712032,1.2050137716110072,149.47266891644074,30.281139367766436,156.2916054930538,255.25346101238966,8.31535927472028,3,-97.73458712166723,0.47142431648334804
1776556164000303600,47.1533037109375,129.83439158648252,1.0488776686460028,107.9718678400332,30.28113444259066,156.2850046083331,252.1967895345955,8.052003265084936,3,-97.7345966513855,0.766603221524265
1776556165000332800,48.15333276367188,129.25024682842195,1.3373184259051927,112.24772034433607,30.28113222426106,155.70085985027254,245.11352463178258,7.773398051058833,3,-97.73459183527856,0.3422019944567944
1776556166000360000,49.15335986328125,129.78295372705907,1.250656145801669,125.47912838953148,30.281131670788188,156.23356674890965,247.64431744232874,7.597379224904472,3,-97.73459906384284,0.5319744769571638
1776556167000388000,50.15338818359375,129.59024784713984,1.0805632430275136,131.12522143434674,30.281131801624465,156.04086086899042,254.33281884904181,7.421031096012257,3,-97.73460420682382,0.591553329085327
1776556168000416300,51.15341625976563,129.91099150571972,1.151869303896674,152.47290974573093,30.281128868216328,156.3616045275703,251.23823969726936,7.393341090921241,3,-97.73460805110463,0.4913496080379269
1776556169000443400,52.153443359375,129.76770159509033,1.033768159726512,111.42428499617415,30.28112422033417,156.21831461694092,249.17155712512061,7.175586769224812,3,-97.73461503584508,0.7314628712602209
1776556170000471000,53.153470947265625,130.08743452187628,1.3322110437970014,114.31366990845457,30.281127773735474,156.53804754372686,254.6096804826834,7.080443413166738,3,-97.7346204995327,0.5214158968860279
1776556171000497700,54.15349755859375,130.2592256879434,1.2708991421419193,106.06573260537259,30.281127474951898,156.70983870979398,254.1456760633411,7.037913924043385,3,-97.734626810539,0.6081400603510709
1776556172000524500,55.153524658203125,129.93967373017222,1.3551114932784958,180,30.28112922331474,156.3902867520228,255.66390369659732,7.05543563006792,3,-97.73462420556146,0.09120320763872475
1776556173000551200,56.15355126953125,129.35070841480047,1.4244185785235983,180,30.281129384697998,155.80132143665105,254.46572938205162,7.093021414745833,3,-97.73463755497507,0.4655132487002105
1776556174000578300,57.153578369140625,129.69260763563216,1.0685703719739956,93.83897675042338,30.281132770823824,156.14322065748274,268.0492744578755,7.161645137402075,3,-97.73465457422952,0.9199270726315766
1776556175000604200,58.153604248046875,129.28410463780165,1.188985389016687,82.49989305905476,30.281133215151115,155.73471765965223,265.7821336366907,7.029756571354764,3,-97.73466683420516,1.0182638054447768
1776556176000630500,59.15363061523438,129.6693802261725,1.061425642228633,97.9789937603719,30.28113319527001,156.1199932480231,265.0454177322714,7.140368623552321,3,-97.73467443309161,0.8724239641677906
1776556177000657200,60.1536572265625,130.05139922723174,1.1166059143376708,79.20897112910933,30.281130714770356,156.50201224908233,267.9210762544078,6.957448077174357,3,-97.7346862275205,1.0251354857138497
1776556178000682800,61.15368286132812,129.3814218286425,1.207276488365959,78.37714613267353,30.281127839784165,155.83203485049307,264.083581316781,7.070670945707166,3,-97.7346938095192,0.9145524517196609
1776556179000708900,62.153708984375,129.92936307471246,1.227459306538625,152.23803870481044,30.281124738221,156.37997609656304,252.880832102641,6.996732052734897,3,-97.73469373881593,0.46394579185633306
1776556180000735200,63.1537353515625,130.56394928507507,1.224675972942926,76.20408686035343,30.281111150474903,157.01456230692565,236.57646858211433,7.057541803845939,3,-97.73470084039074,0.9304651519340228
1776556181000761000,64.15376098632812,129.66550708096474,1.2606481261907105,141.3084962474241,30.28111239487045,156.11612010281533,225.86288106737092,7.229575820976828,3,-97.73469476935094,0.32072156996829587
1776556182000786400,65.15378637695312,130.14504726231098,1.249773444518515,135.96423819815845,30.281105493973683,156.59566028416157,220.789749623818,7.019386080464077,3,-97.73469753228088,0.4582179725582439
1776556183000812000,66.15381201171876,129.86515368521214,1.019622882397452,124.71160430897586,30.281103931374375,156.31576670706272,239.85391343518458,6.768416776945227,3,-97.73471023119828,0.6413781717232415
1776556184000838000,67.153837890625,129.56602650508285,1.3763446706616245,108.88046671240339,30.28110163217571,156.01663952693343,239.5175138970074,6.740484458334761,3,-97.73470976479683,0.4028926052392843
1776556185000862700,68.15386279296875,130.23850732669234,1.1985378534189695,84.85535220180792,30.281095652448382,156.68912034854293,236.3841560050334,6.586018165857915,3,-97.73471830024869,0.795475958674138
1776556186000887800,69.1538876953125,129.89698327053338,1.0495453797466279,93.33596972197016,30.28109574885144,156.34759629238397,242.03664427082367,6.458347446291796,3,-97.73472761274947,0.8870705793295779
1776556187000913700,70.15391357421875,130.09361784067005,1.0586516211279957,152.05168785268597,30.28110031594714,156.54423086252064,254.83895776471414,6.387791607405733,3,-97.73472755071919,0.5402572902680142
1776556188000938200,71.15393823242188,130.39827790670097,1.2560778505171128,154.789068366308,30.281101413995152,156.84889092855155,259.1371828030571,6.353979237039528,3,-97.73473087024868,0.4408535015464213
1776556189000964400,72.15396435546874,130.1451958445832,1.0519924770273308,144.80868057977165,30.28109734134992,156.5958088664338,251.8599162040055,6.3300591511463695,3,-97.73473827104893,0.5713256834497186
1776556190000989000,73.15398901367188,130.55329374503344,1.1908484385282132,93.55210928554503,30.281096519470047,157.00390676688403,248.76613010174043,6.207410941204879,3,-97.73474474498958,0.7540982884043256
1776556191012167400,74.16516748046875,130.55796858295798,1.2379216076697885,93.17179329195595,30.281093556170596,157.00858160480857,247.45681794852828,6.292528784004914,3,-97.7347533182128,0.9304626855681797
1776556192001045200,75.15404516601562,130.58511999156326,1.2902320440596127,97.57844102932148,30.281089727661453,157.03573301341385,247.1109327243351,6.292528783620562,3,-97.7347635231862,1.0331221330073337
1776556193001064000,76.15406396484374,130.68663051351905,1.599390313221718,180,30.28108568595176,157.13724353536963,246.93585950631217,6.374958946236863,3,-97.73474707074199,0.45236239257760463
1776556194001088800,77.1540888671875,130.73920593131334,1.706204353524265,180,30.281084785098567,157.18981895316392,246.93585823173692,6.678111810454115,3,-97.73474959600148,0.29807815347056055
1776556195001117700,78.15411767578125,130.4794477680698,1.5440855938097442,180,30.28107925306269,156.9300607899204,238.4309956362438,7.017774694169569,3,-97.73476248658154,0.6302455672715983
