time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1776021784988379000,0.06837890625,0.7502753135192344,0.06570341167812502,0.36827511885019243,0.08938842751808336,0.9244588753994913,0.07370448458478898,0.17668510759486175
1776021784998440000,0.07843994140625,0.749708993342594,0.06595946450686209,0.3680508124586455,0.09039890828831249,0.9244809862200426,0.07431673736619762,0.17759327167554564
1776021785008500700,0.088500732421875,0.7492052877183115,0.06585107008792235,0.36788071385662396,0.09223477391027712,0.924482488582036,0.07523057279944395,0.17804729411419398
1776021785018561800,0.098561767578125,0.7488617249310314,0.06556952877034852,0.3677904735755531,0.09429222546607269,0.9244587690080018,0.07620286961431053,0.17822811021571602
1776021785028624000,0.108623779296875,0.7486730012497835,0.06529356448482379,0.36776143832807695,0.09605490453497353,0.9244214538294523,0.07702733437750149,0.17831638876106945
1776021785038685000,0.118684814453125,0.7487990207050476,0.06498927574282971,0.36787546562651796,0.09776165547753021,0.9243306390998033,0.0778258942673198,0.1783476053981644
1776021785048746000,0.12874609375,0.7501107589548678,0.06447663009401963,0.3685658876745727,0.1003586325585819,0.9239854407476059,0.07907493348324633,0.1783841342385526
1776021785058806800,0.138806884765625,0.7532939783075044,0.06319248519807745,0.370198396005495,0.10555007783264295,0.9232107051392077,0.08149704041695176,0.17795791076635928
1776021785068867800,0.148867919921875,0.7584890242432667,0.06203935837265148,0.3727185410407714,0.10960495721715084,0.9220991159163284,0.08345758627418334,0.17755673907354272
1776021785078930000,0.158929931640625,0.765412862597269,0.0611425431496759,0.3759603199509644,0.11145566168770883,0.9207543352366389,0.08442085978348814,0.17699499085317716
1776021785088991000,0.168990966796875,0.7725473956090941,0.06033442534279654,0.37924748271689085,0.11189732592484473,0.9194355507220966,0.08467194001107349,0.17607891409781448
1776021785099052000,0.179052001953125,0.7788378691827732,0.0596491765110196,0.3821348431603439,0.11206694490483958,0.9182738059773838,0.08478288644893277,0.17524109249366523
1776021785109113000,0.189113037109375,0.783994345215054,0.058770070371647276,0.38455276883172446,0.11401207901681373,0.9172342763970862,0.0857117810549594,0.17461931198457875
1776021785119174000,0.199173828125,0.7887891038803604,0.057454910557675286,0.3868812731227762,0.11867310178567468,0.9161304442633426,0.08790234813322481,0.17416713210403303
1776021785129236000,0.209236083984375,0.7941439642317922,0.055540094822357916,0.3895351106114775,0.1260619018601296,0.9147870635040399,0.09133665652477617,0.1736436963907091
1776021785139297000,0.219297119140625,0.8007008407975941,0.053034149481294555,0.39277407265073816,0.13539712280336913,0.913111033111515,0.09562566963642298,0.17282982612943062
1776021785149358000,0.229358154296875,0.8090288940263999,0.05024872083818614,0.39679076852243256,0.14459227100903535,0.9110831719145982,0.0997983251398152,0.1716005772003824
1776021785159419000,0.2394189453125,0.8186663087499041,0.04744839474818343,0.4013367933991477,0.15235515209838324,0.9088554986525206,0.10324299415861514,0.16993460193777074
1776021785169480000,0.24947998046875,0.8287314954819871,0.04476175037783706,0.4060292628791082,0.15914756168518102,0.9065617026690678,0.1062195219283163,0.1682071228121151
1776021785179541000,0.259541015625,0.839506141560776,0.04263475911809213,0.4110287035551816,0.16531704641374503,0.9040630624920455,0.10912292315806907,0.1675775539361882
1776021785189602800,0.269602783203125,0.8494130502138175,0.04090122585024856,0.4156451516118485,0.1718520651967013,0.9016335422649387,0.11235290097094057,0.16794205338576787
1776021785199663900,0.279663818359375,0.8569299388823303,0.03979107427143088,0.4191588014086105,0.17718054215269535,0.8997086028448111,0.1150954770554385,0.1688890485847974
1776021785209725000,0.289724853515625,0.860397515794911,0.040078644586636375,0.4207770559167849,0.17832039915979558,0.8988234313071128,0.11600353520911451,0.17049531350729885
1776021785219786000,0.299785888671875,0.8615238698471712,0.04181962748349799,0.42130904111799383,0.17628150092109787,0.8985301948992528,0.11573002111478727,0.17353832760276566
1776021785229847000,0.309846923828125,0.8646683324742193,0.04356786041476225,0.42274165070613423,0.17402464597838332,0.8978112046184701,0.11543954749724412,0.17675253414232223
1776021785239908900,0.319908935546875,0.8690907676499546,0.044385950503367314,0.4247313722792092,0.17265478918313776,0.8968523634941665,0.11527719708207923,0.17848513017113785
1776021785249970000,0.329969970703125,0.874373153075861,0.04439666139412507,0.42707030239826843,0.1713156430941997,0.8958008128561106,0.11480768442169192,0.17855022697923645
1776021785260031000,0.340031005859375,0.8816816025346376,0.044885575133236266,0.43026060070190464,0.1675234960066182,0.8944386643300547,0.11331637515366173,0.17875640379964114
1776021785270092000,0.350092041015625,0.890907505575872,0.04703128329223485,0.43429983101140884,0.16156854521893418,0.8926014935123981,0.11150904062804075,0.18181718456110757
1776021785280153300,0.3601533203125,0.9014547709779082,0.05112699839840652,0.43899687327549536,0.15638781101817745,0.8901218468163707,0.11113388326377693,0.18972961718682943
1776021785290215200,0.370215087890625,0.9129604732994988,0.05679002663476139,0.4441639884891067,0.1525007930884728,0.8870609282121898,0.11232195652907664,0.2019000676938592
1776021785300276200,0.380276123046875,0.9236987847540882,0.06237726440582229,0.4490487048303862,0.15191873017183016,0.8838351664838542,0.1153243831703155,0.21549905793857307
1776021785310337000,0.3903369140625,0.932195784314592,0.06567824022343895,0.4531236092745363,0.15848092902607558,0.8807413573624246,0.12107821078616021,0.22737193091617902
1776021785320398000,0.400398193359375,0.9381005303762788,0.06450687795425962,0.4563437412172392,0.1753274145177287,0.8778638110325524,0.1301701989107855,0.23419621564673915
1776021785330459100,0.410459228515625,0.9416570776804494,0.058558736871244334,0.4585857981737451,0.1980789959711995,0.8755961804019113,0.14000427066294874,0.2330596735509686
1776021785340521200,0.420521240234375,0.9421534843700607,0.04890107115637449,0.45934148853215534,0.22440852235135475,0.8741760097358224,0.14976752429938497,0.2249782513277996
1776021785350582000,0.43058203125,0.9408606314265299,0.03734203836679682,0.4590553724344644,0.25259214906353167,0.8731749788730749,0.15949680596832388,0.21326085045456317
1776021785360643000,0.44064306640625,0.940531885559736,0.024382818000584918,0.45887163582948776,0.2823880746776175,0.8718495215053987,0.16947173271971683,0.19936590833968582
1776021785370704100,0.4507041015625,0.9437885698485279,0.010225190554235883,0.4598580375920137,0.31266260602868967,0.869646221305069,0.17928090225530474,0.18370362408362542
1776021785380765200,0.46076513671875,0.9485014411033739,-0.00453665958656556,0.4610829133721202,0.3434743519500452,0.8669632486365282,0.18909435850144254,0.16728931524219454
1776021785390827300,0.4708271484375,0.9524284821097337,-0.01810433689153885,0.4616932247531268,0.3714969580203746,0.8645004798213104,0.19786490938541645,0.1519878457404653
1776021785400888300,0.480888427734375,0.9531203203600138,-0.029455175102933575,0.4608432628287301,0.3967868454334893,0.8627247229066054,0.2060629914632508,0.13955460858134255
1776021785410949000,0.49094921875,0.9487821731107982,-0.02876006228258733,0.45911920785277116,0.40138419367830674,0.8630196200989955,0.20875690187016252,0.1425296958650906
1776021785421010200,0.50101025390625,0.9446036566983113,-0.022312464730188785,0.45818707064376346,0.3969853728173212,0.863554846360975,0.20937936249241165,0.15394105130149985
1776021785431071200,0.5110712890625,0.9407696756680755,-0.01700139106690695,0.45717853050564256,0.3920903640779033,0.8642633477255057,0.20915903004060396,0.1625738769945441
1776021785441133300,0.52113330078125,0.9378516615665614,-0.014956232198997423,0.45614741998577485,0.3906426094608916,0.8648254549153845,0.20924314569279318,0.16578070387038468
1776021785451194400,0.5311943359375,0.937411506983851,-0.016462099960256424,0.45581715225553276,0.39431957458987016,0.8646697356288701,0.21048955738488284,0.1641572229571428
1776021785461255200,0.541255126953125,0.9403407462143408,-0.020629167886989652,0.4566475453642187,0.40092413218926176,0.863730756149501,0.21217145713935232,0.1588057090280895
1776021785471316200,0.551316162109375,0.9458110870304435,-0.026627709095481563,0.4583242654799867,0.408939066495272,0.8622733518912913,0.21380975821568096,0.15063672036781048
1776021785481377000,0.561376953125,0.9539679983398439,-0.03433120275382653,0.460941198403823,0.42032687937818597,0.8599302793238379,0.21650542786190033,0.14101454486682394
1776021785491438000,0.57143798828125,0.9654423827413018,-0.043280412311900114,0.464795612708695,0.43456652591612144,0.8565106666852977,0.22018491028077455,0.1309153263925802
1776021785501500200,0.581500244140625,0.9801756787286116,-0.052540957150091244,0.4699340238570894,0.44885497687177106,0.8522552252102685,0.22374652590722377,0.12103086981100372
1776021785511561200,0.591561279296875,0.9959920100118713,-0.06123308416825997,0.4754891313391321,0.4599139468400598,0.8480537571461539,0.2257552192098772,0.11105857073809844
1776021785521622300,0.601622314453125,1.0101287478133865,-0.06852573060021831,0.4803821945487673,0.4646129430356805,0.8449732959458865,0.2248495190069874,0.10039113090778175
1776021785531683300,0.611683349609375,1.0213162069304846,-0.07466932982187888,0.48405027910208687,0.4623261019695654,0.8434966910382443,0.22052958695471628,0.08764029949095142
1776021785541744000,0.621744140625,1.0285496979585713,-0.08052235822757565,0.48594935759263846,0.4550651380636094,0.8436932167787475,0.2134274190907139,0.07161870874598035
1776021785551806200,0.63180615234375,1.0326630350060932,-0.08733255893886177,0.4862631733596624,0.4468938620206593,0.8448885123081381,0.2051454416235998,0.05196017299822798
1776021785561867300,0.6418671875,1.034830965222991,-0.09662390667048547,0.4852013690628854,0.44035472727097524,0.8465912297539174,0.19628266068371286,0.026874562303726233
1776021785571928300,0.65192822265625,1.0362200152135184,-0.10907725008621576,0.48308060712542905,0.4356615814083606,0.848482988851677,0.18657954413288638,-0.004834482256021368
1776021785581989400,0.6619892578125,1.0392844824766325,-0.12471719919546695,0.48088919062298474,0.4334816256384994,0.8497604580818626,0.17634720100633391,-0.04236523492634722
1776021785592050200,0.67205029296875,1.045157547406083,-0.14295754262997293,0.4791339578262044,0.43388844009742233,0.8499952175282655,0.1658366664659046,-0.0842099897918256
1776021785602112300,0.6821123046875,1.052530169186196,-0.16241633911907363,0.47747246666327336,0.4349224819606771,0.8495439443527394,0.15464788765636617,-0.1286338683217544
1776021785612173000,0.692173095703125,1.0598350988997058,-0.18194527388437925,0.47544236531384815,0.4367546813802479,0.8486706682509502,0.14355660509059429,-0.17318183003366036
