time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1776814964661492700,0.86149267578125,0.16219400853966304,0.27411049604415894,0.07755002030717675,-0.027093585580587387,-4.7688834560349e-17,0.9827219518090365,0.02761928864288046,left,0.012520372867584229,-0.336630284680651,1.4947317775219677,-9.134747933024167,-0.16805790759939637,0.13991385698318481,0.0028533190488815308,3.239218944852054,-0.0382152795791626
1776814964701492700,0.90149267578125,0.17056835276767326,0.25794368982315063,0.08092796796748074,0.006916407495737076,0.006187229847955703,0.9838464614598893,0.04002028893605697,left,0.007728159427642822,-0.3183055072371184,1.580987188564986,-9.178872321432829,-0.1595569478612455,0.13650652766227722,0.001179620623588562,3.0690660840690134,-0.03756922483444214
1776814964741492700,0.94149267578125,0.17452240960369664,0.2973787188529968,0.08233363551785826,-0.011349493637681007,0.010738769161857694,0.9843843093592637,0.04903871714186607,left,0.002362966537475586,-0.30870419090263124,1.6223105480782687,-9.201145528039335,-0.15522020164111744,0.12315647304058075,-0.002317264676094055,2.9794989181295035,-0.016423434019088745
1776814964781492700,0.98149267578125,0.17829988353602036,0.2975452244281769,0.08363091900485561,0.02091391570866108,0.01548731425738904,0.9847783588194314,0.05851038759576782,left,-0.004614710807800293,-0.30046178371358717,1.6613551490046083,-9.218808025979996,-0.15158323085754227,0.08756294846534729,0.002369523048400879,2.902389374963939,-0.006878912448883057
1776814964821492700,1.02149267578125,0.1819328818221106,0.3416905701160431,0.0844912373175968,-0.004898484796285629,0.02276166899570037,0.9850180765148738,0.07313332956644449,left,-0.004970669746398926,-0.2930820937601992,1.698665181223303,-9.233525702640414,-0.1486016296856997,0.08595911413431168,-0.016236960887908936,2.833182860007882,0.0019019246101379395
1776814964861492700,1.06149267578125,0.18544495074363415,0.3858359158039093,0.0853462334834252,-0.030710887163877487,0.030034581199850557,0.9851961195524594,0.0876959835960361,left,-0.005357921123504639,-0.2856524708275814,1.7349167904302476,-9.247936505308747,-0.14561071328940525,0.08435527235269547,-0.03473551571369171,2.763352660195529,0.010746359825134277
1776814965004240100,1.204240234375,0.1884223926381684,0.31399762630462646,0.08411132010572543,0.0760842114686966,0.05405916077865192,0.9853419520330803,0.13494057666763865,left,-0.013611185364425182,-0.2664292976550787,1.77206797882542,-9.293198957836628,-0.13821718378781697,0.22016260027885437,0.007036769296973944,2.5819772713914513,-0.013975928537547588
1776814965044240100,1.244240234375,0.19271778729688746,0.29082170128822327,0.08627824254995227,0.03952872008085251,0.05994041606051147,0.9859822599570841,0.14550944624133227,left,-0.012409746646881104,-0.24779653170477886,1.8208685423515736,-9.331105786904692,-0.12962276831200395,0.39639970660209656,-0.004752621054649353,2.4052612527005373,-0.012331262230873108
1776814965236333300,1.436333251953125,0.18369022881539165,-0.37743672728538513,0.0868522861261547,-0.08101282268762589,0.055254082038693614,0.9916997659968574,0.12457574917146913,left,-0.017779286950826645,-0.14369737727155527,1.772810321625322,-9.542292376604676,-0.07704007126341361,0.5586240291595459,-0.009350381791591644,1.4043451118931174,0.01915818452835083
1776814965276333300,1.476333251953125,0.17792708588675096,-0.4315221905708313,0.0852875510542712,-0.061643026769161224,0.045666606507483685,0.9930045279329502,0.1032545272715404,left,-0.02299046516418457,-0.1269918021491994,1.721700019852072,-9.574106734016537,-0.06769371563838157,0.5362039804458618,-0.008985623717308044,1.2420194376043974,0.013846442103385925
