time,seconds_elapsed,relativeAltitude,pressure
1776814963505218600,-0.294781494140625,0,996.5957641601562
1776814964509063400,0.7090634765625,-0.0977630615234375,996.6073608398438
1776814965512827400,1.712827392578125,-0.195526123046875,996.6190338134766
1776814966516177400,2.716177490234375,-0.3302764892578125,996.6349029541016
1776814967519882500,3.719882568359375,-0.4465484619140625,996.6489410400391
1776814968523585500,4.72358544921875,-0.52581787109375,996.6580200195312
1776814969069508600,5.269508544921875,-0.583953857421875,996.6651916503906
1776814970073006300,6.27300634765625,-0.583953857421875,996.6652679443359
1776814971076779300,7.276779296875,-0.6103668212890625,996.6681671142578
1776814972080556300,8.280556396484375,-0.6315155029296875,996.6706085205078
1776814973084337400,9.28433740234375,-0.6315155029296875,996.6706085205078
1776814974088194300,10.2881943359375,-0.6315155029296875,996.6706085205078
1776814975091878400,11.29187841796875,-0.68963623046875,996.6776275634766
1776814976095583500,12.29558349609375,-0.68963623046875,996.6776275634766
1776814977099358500,13.2993583984375,-0.52581787109375,996.6580963134766
1776814978102999600,14.30299951171875,-0.52581787109375,996.6580963134766
1776814979105722400,15.305722412109375,-0.51788330078125,996.6571807861328
1776814980109578500,16.30957861328125,-0.51788330078125,996.6571807861328
1776814981113265400,17.313265380859374,-0.51788330078125,996.6571807861328
1776814982117035300,18.31703515625,-0.61566162109375,996.6689300537109
1776814983120780500,19.320780517578125,-0.61566162109375,996.6689300537109
1776814984124517400,20.324517333984375,-0.61566162109375,996.6689300537109
1776814985128348700,21.3283486328125,-0.6605682373046875,996.6741180419922
1776814986132117500,22.332117431640626,-0.6605682373046875,996.6741180419922
1776814987135887400,23.335887451171875,-0.6605682373046875,996.6741180419922
1776814988139654400,24.339654296875,-0.6315155029296875,996.6706848144531
1776814989143427300,25.34342724609375,-0.6315155029296875,996.6706848144531
1776814990147193300,26.347193359375,-0.6315155029296875,996.6706848144531
1776814991150963500,27.35096337890625,-0.61566162109375,996.6689300537109
1776814992154730500,28.35473046875,-0.61566162109375,996.6689300537109
1776814993158492700,29.35849267578125,-0.61566162109375,996.6689300537109
1776814994162349600,30.362349609375,-0.6235809326171875,996.6697692871094
1776814995166022700,31.366022705078127,-0.6235809326171875,996.6697692871094
1776814996169784600,32.36978466796875,-0.6235809326171875,996.6697692871094
1776814997173552600,33.373552734375,-0.5865936279296875,996.6653442382812
1776814998177311500,34.3773115234375,-0.5865936279296875,996.6653442382812
1776814999181076500,35.381076416015624,-0.5865936279296875,996.6653442382812
1776815000184840400,36.38484033203125,-0.4967498779296875,996.6547393798828
1776815001188522500,37.3885224609375,-0.4967498779296875,996.6547393798828
1776815002192284700,38.39228466796875,-0.4967498779296875,996.6547393798828
1776815003196124700,39.396124755859375,-0.4412689208984375,996.6480255126953
1776815004199893500,40.3998935546875,-0.4412689208984375,996.6480255126953
1776815005203987500,41.40398754882813,-0.4412689208984375,996.6480255126953
1776815006207420700,42.40742065429688,-0.4703216552734375,996.6515350341797
1776815007211193600,43.41119360351563,-0.4703216552734375,996.6515350341797
1776815008214888400,44.414888427734375,-0.4703216552734375,996.6515350341797
1776815009218531300,45.41853125,-0.4835357666015625,996.6532135009766
1776815010221231400,46.4212314453125,-0.4835357666015625,996.6532135009766
1776815011224833500,47.42483349609375,-0.4835357666015625,996.6532135009766
1776815012228638500,48.42863842773438,-0.512603759765625,996.6565704345703
1776815013232400400,49.432400390625,-0.512603759765625,996.6565704345703
1776815014236281300,50.43628125,-0.512603759765625,996.6565704345703
1776815015240047400,51.44004736328125,-0.56280517578125,996.6625213623047
1776815016243805400,52.44380541992187,-0.56280517578125,996.6625213623047
1776815017247564500,53.447564453125,-0.56280517578125,996.6625213623047
1776815018251324400,54.451324462890625,-0.676422119140625,996.676025390625
1776815019255317500,55.4553173828125,-0.676422119140625,996.676025390625
1776815020258831600,56.45883154296875,-0.676422119140625,996.676025390625
1776815021262584300,57.462584228515624,-0.7081298828125,996.6798400878906
1776815022266186500,58.4661865234375,-0.7081298828125,996.6798400878906
1776815023269984500,59.469984619140625,-0.5231781005859375,996.6579437255859
1776815024273726500,60.4737265625,-0.5231781005859375,996.6579437255859
1776815025276250400,61.47625048828125,-0.56280517578125,996.6626739501953
1776815026278281500,62.478281494140624,-0.5918731689453125,996.6659545898438
1776815027281646600,63.481646484375,-0.5918731689453125,996.6659545898438
1776815028285940500,64.4859404296875,-0.639434814453125,996.6717529296875
1776815029289144600,65.48914453125,-0.639434814453125,996.6717529296875
1776815030292897500,66.4928974609375,-0.5284576416015625,996.6583251953125
1776815031296741400,67.49674145507812,-0.4993896484375,996.6548919677734
1776815032300395500,68.5003955078125,-0.4993896484375,996.6548919677734
1776815033304183600,69.50418359375,-0.404266357421875,996.6439056396484
