time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1776020494892515000,0.07551513671875,-2.181722396714295,0.03317312689720301,-0.8830291754220867,-0.03158143331183173,0.45782543653961927,-0.097749445166122,0.20442710412756018
1776020494902576000,0.085576171875,-2.1821411270993916,0.033343415362282684,-0.8831458732959453,-0.030705302117736286,0.4577091322510835,-0.09718039906381438,0.20357532310272983
1776020494912637200,0.09563720703125,-2.182644651994246,0.03373030234901249,-0.8832823291550334,-0.02918786389354949,0.4575939067961425,-0.09634574724666461,0.20245067219888546
1776020494922697200,0.105697265625,-2.183127109637979,0.03429356570860039,-0.883405756261997,-0.027290175069544866,0.45750392344645563,-0.09543716889128502,0.201356257629052
1776020494932758300,0.11575830078125,-2.183583974832706,0.035105834595247194,-0.8835019892914354,-0.02501033412519489,0.4574322548830282,-0.09459147638767536,0.20060332908656583
1776020494942818000,0.125818115234375,-2.183990033542567,0.03613208326406825,-0.8835658137314754,-0.022433422857085467,0.4573856653405983,-0.09383073465083386,0.20019848226768672
1776020494952879000,0.135879150390625,-2.1845626711506236,0.037700713771488835,-0.8836207111263586,-0.0189730543282016,0.457286482988432,-0.09317808743543612,0.2004886630467067
1776020494962940200,0.145940185546875,-2.1851596907513495,0.039827944490040394,-0.8836137017995035,-0.014875369884273933,0.45717300516682924,-0.09291606923240689,0.20199109966084786
1776020494973000200,0.156000244140625,-2.1853676178372843,0.042036518949806694,-0.8834818959298072,-0.01106103159360124,0.45719756427591024,-0.09307545722359226,0.2043175485606282
1776020494983061200,0.166061279296875,-2.185075399771698,0.04410023697765022,-0.8832259207899159,-0.007808487592295915,0.45740957219496536,-0.09350773405631728,0.2069956845255072
1776020494993122300,0.176122314453125,-2.1844681395123886,0.045924207960515634,-0.8829003719510736,-0.0052036709677023485,0.4577283351168385,-0.09414157368637843,0.2098128762142486
1776020495003182000,0.18618212890625,-2.1837297767892996,0.047425462636416324,-0.8825509407873317,-0.003443316729591056,0.45806155337186727,-0.09504879611983623,0.21282128555266927
1776020495013243100,0.1962431640625,-2.1827602909438935,0.04845391713905368,-0.8821624576959992,-0.0029113478718816675,0.45843201155107677,-0.09634154252226239,0.21608102287187592
1776020495023304200,0.20630419921875,-2.1812801942015225,0.04932363506200023,-0.8816440928404763,-0.003093925649495838,0.45897711002945896,-0.09803451236900543,0.21990809919994125
1776020495033364200,0.2163642578125,-2.1787720740470338,0.050503225005742336,-0.8808561584403195,-0.0029164787541199793,0.4599794065301839,-0.0998041003397803,0.22415953159057359
1776020495043425300,0.22642529296875,-2.1746751736045824,0.05224752666258332,-0.8796729724342459,-0.001576890618962436,0.4617400196743918,-0.10120138251457404,0.22827518404577837
1776020495053485000,0.236485107421875,-2.1694027839317798,0.054970111202663215,-0.8781789525149162,0.0022315749743554176,0.46416015018451934,-0.10166235165882302,0.23165162654636545
1776020495063546000,0.246546142578125,-2.162968357432834,0.059108494852286815,-0.8763489749356702,0.00971937867073898,0.46730269132050883,-0.10073216244801529,0.23392373946869252
1776020495073607200,0.256607177734375,-2.1552590828477505,0.06352112829063349,-0.8742284410290193,0.01849140452707938,0.47109436865793447,-0.09879195733542098,0.2347320267762221
1776020495083667200,0.266667236328125,-2.146250358363607,0.06742886258036081,-0.8718588427734403,0.02676732768022946,0.4754444391728166,-0.09627089322751346,0.2341195186540323
1776020495093728300,0.276728271484375,-2.1363093126573887,0.07061161192109472,-0.8693629987027209,0.03443436438445434,0.480190313907373,-0.09294751061281573,0.231486141502588
1776020495103789300,0.286789306640625,-2.1262164753061157,0.07378868741163842,-0.8668839420512644,0.04360403253139918,0.485087038910611,-0.08807995917842039,0.22622270041231413
1776020495113849000,0.29684912109375,-2.116114765270168,0.07837316104362715,-0.8643239336701342,0.057709536463983836,0.49018422629187813,-0.08075449688583372,0.21815698869293848
1776020495123910100,0.30691015625,-2.1045998093705958,0.08526876520903677,-0.8612275816648923,0.07908094372864222,0.4960862888747,-0.07010547662730938,0.20682629210422915
1776020495133970200,0.31697021484375,-2.089917968543918,0.09501241501972109,-0.8570189399597833,0.10927458473571644,0.5034080836009687,-0.055420255400226236,0.1918267474478941
1776020495144031200,0.32703125,-2.071233479705353,0.10800087435006457,-0.851247885044599,0.1491387432246595,0.5122218010668871,-0.036629661638307096,0.17387747578959184
1776020495154092300,0.33709228515625,-2.047739094382965,0.12326617535308727,-0.8435867499763635,0.19659887727745481,0.5224582172955092,-0.014291911042772427,0.15351808988356982
1776020495164152000,0.347152099609375,-2.019731912355785,0.13841109327936174,-0.8342595490662859,0.24650789591624078,0.5336171822899202,0.010297106448234122,0.13090974408929953
1776020495174213000,0.357213134765625,-1.9889295635141984,0.15129849827226274,-0.8239862888975504,0.29295597356020553,0.5449353829190479,0.034651021362983446,0.10800171677601687
1776020495184274200,0.367274169921875,-1.9587349055330132,0.1610460893259961,-0.8139310605598766,0.3320012866319558,0.5553472594465221,0.05630047685189392,0.08733457427513151
1776020495194334200,0.377334228515625,-1.9309879019940406,0.16667673547085485,-0.804989267903483,0.3595385411454201,0.5646759310475251,0.07315883785721089,0.07051093601353955
1776020495204395300,0.387395263671875,-1.9082440970822434,0.16817607281372846,-0.798092662444835,0.3723316113923603,0.5726528399153158,0.08266624623929841,0.0606996295028017
1776020495214456300,0.397456298828125,-1.890715506476091,0.1714405792128153,-0.7921937319868826,0.382978690621363,0.5791155181222424,0.08753540488608377,0.059913639903145265
1776020495224516000,0.40751611328125,-1.8755480627313668,0.1828402275701524,-0.7850249875002783,0.4087241769243415,0.5844061530145122,0.09367401585503489,0.06668242853469412
1776020495234577200,0.4175771484375,-1.8612021315176535,0.20315385872254804,-0.7755531677745737,0.4555530904953707,0.588405064102445,0.10500120899079732,0.07627942913366381
1776020495244638200,0.42763818359375,-1.848534851717572,0.2255077319895863,-0.7653279656973307,0.5079429408938758,0.5912029141313976,0.11789204807054755,0.08629656391647632
1776020495254698200,0.4376982421875,-1.8370235071819734,0.2438338985517574,-0.7559527703578248,0.5493939741339522,0.5940732113869331,0.1271116671735601,0.09768482303541555
1776020495264759300,0.44775927734375,-1.8270306742158882,0.25660922925069385,-0.7484131808823583,0.576622390629175,0.5971212640645636,0.13219483376849653,0.10879544088592313
1776020495274819000,0.457819091796875,-1.820673180245378,0.26506365778428825,-0.743313775259767,0.5929220844184508,0.5993568631960117,0.13415381409903027,0.11857636457229678
1776020495284880100,0.467880126953125,-1.8170290195762464,0.2712110353780457,-0.7398407368975795,0.6049410846706431,0.600563604652162,0.1356603490267157,0.12535287651716778
1776020495294941200,0.477941162109375,-1.8158514341548506,0.2745132887975933,-0.7381820076117701,0.6099616258959829,0.6011877130343415,0.13528920924152527,0.13070374018029604
1776020495305000200,0.488000244140625,-1.8159199088260183,0.27590448087593655,-0.737647302661199,0.611004683385144,0.6014393411494325,0.13425343403483386,0.13421887418833772
1776020495315061200,0.498061279296875,-1.8168094211059798,0.2767325420409098,-0.7376056929578886,0.6116163251128023,0.6012582529029097,0.13358716446891195,0.1361261646354656
1776020495325122300,0.508122314453125,-1.819431635448066,0.2770306868017611,-0.7383182391437582,0.610002061423748,0.6006465400236023,0.1317724008016376,0.1386590032693859
1776020495335182000,0.51818212890625,-1.8235678496268453,0.2776269623535652,-0.7393741344816342,0.6068276929133225,0.5998402422857217,0.12822219597258241,0.14395194950431395
1776020495345243100,0.5282431640625,-1.8279282712502143,0.2793314104981443,-0.7400257449942946,0.6036158713598236,0.5993189635877668,0.12309616342386191,0.1532274550023497
1776020495355304200,0.53830419921875,-1.8317328839124123,0.28199172536457595,-0.7400613251529683,0.6001561882490675,0.5993584116404941,0.11644453067492719,0.1664434833681919
1776020495365364200,0.5483642578125,-1.834771060703724,0.2851092217102387,-0.7396237934677087,0.5971857474938989,0.5997243629630938,0.10954449448583181,0.18091576067957346
1776020495375425300,0.55842529296875,-1.83772147190245,0.28807981950753114,-0.739218233157522,0.5956718099639657,0.5997950789868356,0.10398163333910139,0.19304424592939506
1776020495385485000,0.568485107421875,-1.8407123473359017,0.2902348062050052,-0.7391863785405154,0.5948963616286711,0.5994530383563729,0.10011624662088207,0.20131213727222685
1776020495395546000,0.578546142578125,-1.842940473371318,0.29086544695435546,-0.7395570327617998,0.592541589809047,0.5991811127328533,0.09713233729140987,0.20635373083662759
1776020495405607200,0.588607177734375,-1.843621236093758,0.28979277953993865,-0.7401491553227488,0.5877407125507194,0.5993668808323018,0.09465059657833004,0.20878687245807476
1776020495415667200,0.598667236328125,-1.8428876884567063,0.2870466696312557,-0.7409801103402691,0.5802107688153717,0.6000137117548983,0.09239103583894405,0.20906365631214485
1776020495425728300,0.608728271484375,-1.8412579154588187,0.28288250584446667,-0.7420863372074046,0.5701335200127978,0.600972875193614,0.09009395012963076,0.20778642574780942
1776020495435789300,0.618789306640625,-1.8392397730663224,0.27787263507197,-0.7433650172033744,0.5580329831334236,0.602136134807695,0.08733418695911725,0.20625114766360886
1776020495445849000,0.62884912109375,-1.8375705648214549,0.2722071078603728,-0.7449434204961565,0.5435683437929386,0.6033160615288918,0.08350040135566662,0.20549083347733985
1776020495455910100,0.63891015625,-1.836289878480309,0.266111097132303,-0.7467104921268273,0.5262147730428502,0.604606776481705,0.07783908290139901,0.20701405201636555
1776020495465971200,0.64897119140625,-1.8351235174748401,0.2596070001023607,-0.7485619155657017,0.5061477285802525,0.606046322593332,0.07047727027073464,0.2107102918476445
1776020495476031200,0.65903125,-1.833376027014605,0.25254884862091725,-0.7503398644091217,0.484029282706889,0.6077327873871334,0.06220989890517651,0.21526600077590874
1776020495486092300,0.66909228515625,-1.8303918851322847,0.24470415749008143,-0.7519331405030227,0.4606612743034361,0.6097484270245924,0.05406744109340271,0.21884851632536254
1776020495496152000,0.679152099609375,-1.8267740363717608,0.2366874182926862,-0.7533368782434183,0.4385330414618767,0.6117477370564731,0.047195290250998154,0.22025460032155347
1776020495506213000,0.689213134765625,-1.8237572811100797,0.22866916608838853,-0.7548812275669217,0.418072144667509,0.6132977693003525,0.041601149011875505,0.21943348348701305
1776020495516274200,0.699274169921875,-1.822763903339573,0.22120281466370698,-0.7568286380535851,0.3999104375937537,0.613934836292735,0.03692956376030025,0.21741840298557374
1776020495526334200,0.709334228515625,-1.8246380958975474,0.21494115730368316,-0.759256430240985,0.3851172560198984,0.6133787256776969,0.033114714268734066,0.21504925277138937
1776020495536395300,0.719395263671875,-1.8300867210113023,0.20996595664496534,-0.7623854367610837,0.3738552594383767,0.6113709376871121,0.030139057259556814,0.2123718060067652
1776020495546456300,0.729456298828125,-1.8392890767459222,0.20597364829969367,-0.7663729585282549,0.3656073026018906,0.6078352788303009,0.027993374911548307,0.2090077730843769
1776020495556516000,0.73951611328125,-1.8515957573576711,0.20297073559494125,-0.7710244097912257,0.3607591656372461,0.6029855431504028,0.027066492929644397,0.2044605593524836
1776020495566577200,0.7495771484375,-1.865571479337286,0.20118086287826997,-0.7758379130848598,0.359738771482502,0.5973629117829564,0.02755551084067298,0.19890776760480738
1776020495576638200,0.75963818359375,-1.8804337421870632,0.20062922630190144,-0.7805730233099208,0.3625336851972335,0.5912554201055326,0.02950604497093661,0.1923672259023302
