time,seconds_elapsed,relativeAltitude,pressure
1776815649282373400,-0.494626708984375,0,996.6276550292969
1776815650286068500,0.509068359375,0.002655029296875,996.6273498535156
1776815651289779500,1.512779541015625,0,996.6276550292969
1776815652293460500,2.51646044921875,-0.073974609375,996.6366577148438
1776815653296811500,3.5198115234375,-0.1215362548828125,996.6423797607422
1776815654300515300,4.523515380859375,-0.1928863525390625,996.6506958007812
1776815654846498600,5.06949853515625,-0.412200927734375,996.6766357421875
1776815655850200300,6.073200439453125,-0.430694580078125,996.6787719726562
1776815656853906400,7.076906494140625,-0.5337371826171875,996.6911315917969
1776815657857581300,8.080581298828125,-0.65264892578125,996.7052459716797
1776815658861301500,9.084301513671875,-0.7239837646484375,996.7136383056641
1776815659864942600,10.087942626953126,-0.77154541015625,996.7191314697266
1776815660867274500,11.0902744140625,-0.77154541015625,996.7191314697266
1776815661870764500,12.0937646484375,-0.7504119873046875,996.7166137695312
1776815662874470400,13.097470458984375,-0.721343994140625,996.7132568359375
1776815663877756700,14.100756591796875,-0.716064453125,996.7127227783203
1776815664881012500,15.104012451171876,-0.68963623046875,996.7094421386719
1776815665884333300,16.107333251953126,-0.6632232666015625,996.7063903808594
1776815666888039700,17.111039794921876,-0.6500091552734375,996.7049407958984
1776815667891562500,18.1145625,-0.6500091552734375,996.7049407958984
1776815668894504400,19.11750439453125,-0.6685028076171875,996.7070007324219
1776815669898058500,20.12105859375,-0.6685028076171875,996.7070007324219
1776815670901762600,21.124762451171875,-0.710784912109375,996.7120361328125
1776815671905470700,22.128470703125,-0.710784912109375,996.7120361328125
1776815672909175300,23.13217529296875,-0.710784912109375,996.7120361328125
1776815673912881400,24.13588134765625,-0.702850341796875,996.7110443115234
1776815674916581400,25.139581298828126,-0.702850341796875,996.7110443115234
1776815675920285400,26.143285400390624,-0.803253173828125,996.7230987548828
1776815676923998700,27.146998779296876,-0.86138916015625,996.729736328125
1776815677927658500,28.150658447265624,-0.86138916015625,996.729736328125
1776815678931401500,29.1544013671875,-0.89837646484375,996.7343902587891
1776815679935105500,30.15810546875,-0.94329833984375,996.7396545410156
1776815680938806500,31.161806640625,-0.94329833984375,996.7396545410156
1776815681942304300,32.16530419921875,-0.99615478515625,996.7459106445312
1776815682946107400,33.169107421875,-1.0489959716796875,996.7520904541016
1776815683949764600,34.1727646484375,-1.07012939453125,996.7545318603516
1776815684951862500,35.17486254882812,-1.1256256103515625,996.7611694335938
1776815685955747600,36.17874755859375,-1.1864013671875,996.7684936523438
1776815686959088600,37.18208862304687,-1.1256256103515625,996.7611694335938
1776815687962148400,38.1851484375,-1.1256256103515625,996.7610931396484
1776815688965875500,39.18887548828125,-1.046356201171875,996.7519378662109
1776815689969251300,40.19225122070313,-1.03314208984375,996.7503356933594
1776815690971387400,41.19438745117188,-0.9670867919921875,996.7424774169922
1776815691974368500,42.197368408203126,-0.9670867919921875,996.7424774169922
1776815692978138400,43.20113842773438,-0.9168853759765625,996.7363739013672
1776815693981471500,44.20447143554688,-0.9168853759765625,996.7364501953125
1776815694983631400,45.20663134765625,-0.9168853759765625,996.7364501953125
1776815695985817300,46.2088173828125,-0.9168853759765625,996.7364501953125
1776815696989541600,47.212541748046874,-0.90631103515625,996.7352294921875
1776815697993118500,48.21611840820312,-0.8798828125,996.7319488525391
1776815698996792600,49.21979248046875,-0.86932373046875,996.7307281494141
1776815700000513500,50.223513427734375,-0.86932373046875,996.7307281494141
1776815701004266500,51.2272666015625,-0.8772430419921875,996.7316436767578
1776815702007993300,52.230993408203126,-0.893096923828125,996.7337799072266
1776815703011711500,53.23471142578125,-0.90631103515625,996.7353057861328
1776815704015281400,54.23828149414062,-0.9248046875,996.7375183105469
1776815705019012400,55.242012451171874,-0.9274444580078125,996.7378997802734
1776815706022009300,56.24500927734375,-0.9406585693359375,996.7391967773438
1776815707023598300,57.24659838867188,-0.9406585693359375,996.7391967773438
1776815708026565600,58.24956567382812,-0.9406585693359375,996.7391967773438
1776815709030280700,59.25328076171875,-0.964447021484375,996.741943359375
1776815710033078500,60.25607861328125,-0.982940673828125,996.7443084716797
1776815711036717300,61.25971728515625,-1.0542755126953125,996.7527770996094
1776815712040614700,62.26361474609375,-1.0542755126953125,996.7527770996094
