time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1776815650471984400,0.694984375,0.03255001953533792,-0.16233934462070465,0.015947968522022283,0.05522150546312332,-5.062195561811755e-17,0.9932018029404077,0.0037782722537122774,right,-0.007476925849914551,-0.23109748124405272,0.310665895181708,-9.540889524069428,-0.1153068620866334,-0.07409321516752243,0.03051450476050377,2.2461738296806812,0.0268317312002182
1776815650511984400,0.734984375,0.04139069073925165,-0.20906686782836914,0.020531746290514477,0.10008963942527771,-0.0021946979349556205,0.9930741568371196,0.000401122343789283,right,-0.012808799743652344,-0.23187938309968262,0.3949277212547138,-9.536012273421884,-0.11565948447260554,-0.040383946150541306,0.019707761704921722,2.2536370051681995,0.06140291690826416
1776815650551984600,0.774984619140625,0.05023029818529245,-0.25579437613487244,0.025115001612976064,0.1449577808380127,-0.00438929256846468,0.9929207671861857,-0.002969330992397081,right,-0.018223822116851807,-0.2326903188627379,0.4791139248082414,-9.530320783782004,-0.11600910256296341,-0.006674677133560181,0.008908741176128387,2.2613760749876497,0.09594595432281494
1776815650697449500,0.920449462890625,0.036585876552204896,-0.2506088614463806,0.02110232364831461,-0.20889954268932343,-0.02393904126833849,0.9899326303127736,-0.043244513673920786,right,-0.09130764752626419,-0.2775733067885196,0.34497480935566127,-9.424971819081902,-0.13789438962062822,-0.40466174483299255,-0.22003518044948578,2.6872444030269977,0.2783195972442627
1776815650737449500,0.960449462890625,0.029900115519316085,-0.29997119307518005,0.01881442624158464,-0.07053974270820618,-0.03026440056787075,0.9893807048375933,-0.05688816084454862,right,0.0035241246223449707,-0.28375962061685744,0.2814520939233713,-9.410270509034394,-0.14091040726682647,-0.2363087236881256,-0.20967543125152588,2.7455376020416615,0.25591981410980225
1776815650777449500,1.000449462890625,0.023114781650162817,-0.3493335247039795,0.016525496963255015,0.06782005727291107,-0.03658808915855463,0.9887747763944832,-0.07059937003286015,right,0.09830302000045776,-0.28985750399631127,0.21720327443992718,-9.395051312592624,-0.1439187216145282,-0.06795570254325867,-0.19924162328243256,2.802894396989047,0.23361554741859436
1776815650817449200,1.04044921875,0.009517223027565707,-0.3384370505809784,0.011213692059814425,0.10364873707294464,-0.04245581079834973,0.9870986210094329,-0.08448199315989671,right,0.0949750542640686,-0.30986261758537753,0.088885850878153,-9.339189724639057,-0.15397429417535427,-0.023838374763727188,-0.18952855467796326,2.990320464134216,0.19051817059516907
1776815650857449200,1.08044921875,-0.00446245620806792,-0.3275405764579773,0.005900023279832893,0.1394774168729782,-0.048316461572899795,0.9852579818751755,-0.09874262521747434,right,0.09114652872085571,-0.32968294303685,-0.041404818118503314,-9.278421075421571,-0.16400421628098855,0.020278949290513992,-0.17961424589157104,3.174835027746856,0.14771771430969238
1776815650897449200,1.12044921875,-0.03987513871519377,-0.19170235097408295,-0.008626591889575904,0.11453884094953537,-0.05653275268627586,0.9819888478842342,-0.12227850941186987,right,0.05605226755142212,-0.3604451478942997,-0.3658162295933813,-9.169179194936156,-0.1800764752026308,0.04038488119840622,-0.14914898574352264,3.458715682257712,0.12052339315414429
1776815650937449500,1.160449462890625,-0.06474220388302203,-0.10890272259712219,-0.019173647301784127,0.08588564395904541,-0.061147621340827824,0.9805107045500078,-0.13669339196173144,right,0.05038231611251831,-0.3702596056572695,-0.5914654982794075,-9.122934161111711,-0.1857207174739852,0.08357404172420502,-0.12635743618011475,3.548609595933556,0.09832096099853516
