time,seconds_elapsed,magneticBearing
1776815649863542800,0.086542724609375,114.76022659888609
1776815649873579800,0.096579833984375,115.01622092931636
1776815649883616800,0.10661669921875,114.92297429908098
1776815649893653800,0.11665380859375,114.8449774882619
1776815649903690800,0.126690673828125,114.75961382762306
1776815649913727700,0.136727783203125,114.83536419687024
1776815649923764700,0.1467646484375,115.04017244554427
1776815649933802000,0.156802001953125,115.34509131473018
1776815649943838700,0.166838623046875,115.08755526893907
1776815649953875700,0.176875732421875,114.90534144780844
1776815649963912700,0.18691259765625,115.33834463752294
1776815649973949700,0.19694970703125,115.50557230716839
1776815649983987000,0.206987060546875,115.4826627160129
1776815649994023700,0.217023681640625,115.63393245238888
1776815650004060700,0.227060791015625,115.73115388467711
1776815650014097700,0.23709765625,115.22464567377502
1776815650024135000,0.247135009765625,115.78754157212454
1776815650034172000,0.257171875,115.32711623348416
1776815650044208600,0.267208740234375,115.58471277068777
1776815650054246700,0.27724658203125,115.83242918069506
1776815650064284000,0.287283935546875,115.63308317320453
1776815650074321000,0.29732080078125,115.00320663796136
1776815650084357600,0.307357666015625,115.35410346766147
1776815650094394600,0.31739453125,115.28535486403347
1776815650104431900,0.327431884765625,115.29825037101894
1776815650114468900,0.33746875,115.35050049248066
1776815650124505900,0.347505859375,115.47388993204605
1776815650134542600,0.35754248046875,115.74780274201599
1776815650144579800,0.367579833984375,115.29209445349474
1776815650154616800,0.377616943359375,115.091627455357
1776815650164653800,0.38765380859375,114.99192440309943
1776815650174690800,0.39769091796875,114.94805877180104
1776815650184727600,0.4077275390625,114.68508163491302
1776815650194764800,0.417764892578125,114.89187228383375
1776815650204801800,0.4278017578125,115.22527324045352
1776815650214838800,0.4378388671875,114.86451147669986
1776815650224875800,0.447875732421875,114.51583266674312
1776815650234912800,0.457912841796875,114.75351052001949
1776815650244949800,0.46794970703125,115.08702140046941
1776815650254986800,0.47798681640625,115.02038790509779
1776815650265023700,0.488023681640625,115.13317199117466
1776815650275061000,0.49806103515625,115.0166470915489
1776815650285097700,0.50809765625,115.32069649951525
1776815650295134700,0.518134765625,115.39335440062725
1776815650305171700,0.528171630859375,115.23157735615415
1776815650315208700,0.538208740234375,115.02518498425121
1776815650325246000,0.548245849609375,115.29643073855567
1776815650335282700,0.55828271484375,115.3426355052405
1776815650345319700,0.568319580078125,115.3426355052405
1776815650355356700,0.578356689453125,115.94573284825135
1776815650365394000,0.588393798828125,116.4813501632624
1776815650375431000,0.598430908203125,117.16265585308929
