time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1776815649863542800,0.086542724609375,3.011874064634515,-0.010429790098605285,-0.9829913339184664,0.0014932680966177033,-0.06371679903079888,-0.171928369354853,0.3462123060806003
1776815649873579800,0.096579833984375,3.011975659427307,-0.01024945905698828,-0.9828759467336483,0.0019337960270054244,-0.06362048136983359,-0.17263326331493453,0.3476170047649048
1776815649883616800,0.10661669921875,3.0119282344605063,-0.01041224558703064,-0.9827646365053664,0.001692635762153078,-0.06365703303517724,-0.17324276962784443,0.34887347192296786
1776815649893653800,0.11665380859375,3.0117055028286486,-0.010787157751409239,-0.9826581996913196,0.0010409056901151987,-0.06381640422758211,-0.17376397225531454,0.34997889246249597
1776815649903690800,0.126690673828125,3.0111497648741072,-0.011235506548250868,-0.9825645290355935,0.00028048823985465286,-0.0641507675537425,-0.17414153343625835,0.3508031141516795
1776815649913727700,0.136727783203125,3.010302925117017,-0.011643349947085891,-0.9824904353904039,-0.00036699477685093074,-0.06462039575937104,-0.17435964754435404,0.3512994311952095
1776815649923764700,0.1467646484375,3.009143209393474,-0.011897733055632086,-0.9824288668316704,-0.0006622405400064153,-0.06521438649106612,-0.17446775755118243,0.35155288308208127
1776815649933802000,0.156802001953125,3.0077585532057673,-0.011995448496840528,-0.9823739748278508,-0.0006077344413699927,-0.06588913563642046,-0.17451656756470288,0.35166544819419554
1776815649943838700,0.166838623046875,3.0063542500663507,-0.012001627873606478,-0.9823141529497288,-0.00035935176987722897,-0.06655623369726262,-0.17459971820029774,0.3518351456929784
1776815649953875700,0.176875732421875,3.0052238509795237,-0.011984192979058329,-0.982252600734305,-0.00010315863212514637,-0.06708733527031104,-0.17474371519205453,0.3521246950851686
1776815649963912700,0.18691259765625,3.0044352173346054,-0.012039654740505753,-0.9821960686929262,-0.000051910348109720814,-0.06746810460287364,-0.17491142103318386,0.35247233972291864
1776815649973949700,0.19694970703125,3.0037939570612835,-0.01217437205458587,-0.9821480631642641,-0.0001919338237937614,-0.06779352697674068,-0.17504589382135402,0.3527637206931859
1776815649983987000,0.206987060546875,3.0029956550703676,-0.012331214022355375,-0.9821078751659026,-0.00035951012474402317,-0.06819939282961478,-0.17510280429745823,0.35290117876929306
1776815649994023700,0.217023681640625,3.001896986775835,-0.01229882495849154,-0.9820819005725429,-0.00010575146152865183,-0.0687173651437518,-0.17504795248816699,0.3527855436293953
1776815650004060700,0.227060791015625,3.00066292159294,-0.011977946160144018,-0.9820849320479518,0.0007349901991292241,-0.06925268123689454,-0.1748420634652812,0.35232244458166057
1776815650014097700,0.23709765625,2.999515668612981,-0.01154752847600413,-0.9821086620119005,0.0017688073668637885,-0.06973001198199198,-0.17454760247332662,0.35166335560217155
1776815650024135000,0.247135009765625,2.9985512240058596,-0.011232142327958062,-0.9821350615930886,0.002536584164126659,-0.07014099460921538,-0.17425519030198297,0.351024411301918
1776815650034172000,0.257171875,2.9979142415786098,-0.011092246255118163,-0.9821522274264061,0.0029033681757789746,-0.07042484538337372,-0.17405290921482652,0.3505934783526378
1776815650044208600,0.267208740234375,2.9976893127172124,-0.0111023432601705,-0.9821650736489157,0.0029053265432460768,-0.07053679003218107,-0.1739340250598027,0.350353757757143
1776815650054246700,0.27724658203125,2.9976939655342854,-0.01117528291787808,-0.9821716252047423,0.0027498874321005345,-0.07054859473981186,-0.1738872565962753,0.3502696106084636
1776815650064284000,0.287283935546875,2.9976522313718976,-0.011331319070436633,-0.9821580956510714,0.002448249395424991,-0.07059450955839397,-0.1739354976104365,0.3503900375798244
1776815650074321000,0.29732080078125,2.997343118958231,-0.011627612789550369,-0.982111267717779,0.0019270654453977427,-0.07078907552495674,-0.17410131366619275,0.3507688467266967
1776815650084357600,0.307357666015625,2.996626180378493,-0.012051603130132177,-0.9820222700349337,0.0012403329504243473,-0.0711963648805259,-0.1744077912779859,0.35145127166367157
1776815650094394600,0.31739453125,2.995669870485104,-0.012620506332559029,-0.9819087250929038,0.00031320044522133313,-0.07174130476704957,-0.17478309969068462,0.35229517200252825
1776815650104431900,0.327431884765625,2.9947541523323857,-0.013335511034472768,-0.9817896493473424,-0.000914586779525336,-0.07229261075928248,-0.17517142940054647,0.3531883519353914
1776815650114468900,0.33746875,2.9941225587529687,-0.014136477097178664,-0.9816846652656305,-0.0023730300290165426,-0.07272553540196652,-0.1755177816032866,0.3540105011429619
1776815650124505900,0.347505859375,2.9938668992298907,-0.014949289352020521,-0.9816004793212114,-0.003930157678187036,-0.0729836352946369,-0.17581341499236425,0.3547321155139965
1776815650134542600,0.35754248046875,2.9939941336329956,-0.015618432513799333,-0.9815409348041002,-0.0052713697047505085,-0.07303588004760378,-0.17606574940190803,0.3553439972072644
1776815650144579800,0.367579833984375,2.9944868380177905,-0.01623207696094747,-0.9815161642625194,-0.006583349617695407,-0.07290777282592495,-0.17620143241172756,0.35570999012053883
1776815650154616800,0.377616943359375,2.995317943536329,-0.017005273587785665,-0.9815370768066747,-0.008312188679332968,-0.0726524315265822,-0.17611726805320202,0.3556526070365517
1776815650164653800,0.38765380859375,2.9963770626084014,-0.018053289847304275,-0.9816051757241341,-0.01067860061385202,-0.07234315373759177,-0.17576056363147596,0.35508175540604503
1776815650174690800,0.39769091796875,2.9974075483319336,-0.01931198851865153,-0.9817023432654802,-0.013497039891864215,-0.07208799901277693,-0.17518854770429695,0.35410426252685434
1776815650184727600,0.4077275390625,2.9979048904131753,-0.02048565565627059,-0.981806149716856,-0.01606636949035642,-0.07207185603719457,-0.17447800188014861,0.3528355129669586
1776815650194764800,0.417764892578125,2.9975444794161388,-0.021285970322845748,-0.9818955398294136,-0.017729043881192726,-0.07239647962393703,-0.1737435563365321,0.3514697767025537
1776815650204801800,0.4278017578125,2.996369856292928,-0.021634292749958053,-0.9819689458757953,-0.0183305254387303,-0.07302796051630128,-0.17301999360630424,0.3500665671154629
1776815650214838800,0.4378388671875,2.9946630681492925,-0.021647869234939835,-0.9820323136681754,-0.018160235102777558,-0.0738539546287769,-0.17230671153778357,0.3486390794593721
1776815650224875800,0.447875732421875,2.992795269542704,-0.021357614951149635,-0.9820896492927632,-0.017340720846897098,-0.07470339862067328,-0.17164867261847438,0.34727818553353157
1776815650234912800,0.457912841796875,2.9907830133732594,-0.020706348887435486,-0.9821342647665234,-0.015751595275521092,-0.07555823124131145,-0.17109823012586428,0.34607904092325753
1776815650244949800,0.46794970703125,2.9883973042300034,-0.019741816501716247,-0.982159884226068,-0.013453508901377852,-0.07653664299232488,-0.17062962881635502,0.3449961963150832
1776815650254986800,0.47798681640625,2.985847863492844,-0.018538499353689487,-0.9821885491326048,-0.010650126093530419,-0.07755407597884577,-0.1701393871831072,0.34382787601437453
1776815650265023700,0.488023681640625,2.983432901417662,-0.0170229766005249,-0.9822481551712391,-0.007259552633906803,-0.07845867715528651,-0.16953786512090913,0.3423776743345136
1776815650275061000,0.49806103515625,2.981183540381027,-0.015209148039996675,-0.9823549620239672,-0.0033326247938770324,-0.07924191625167051,-0.16872520471662192,0.3404448973914199
1776815650285097700,0.50809765625,2.978954111101859,-0.013449421151042884,-0.9825069458304028,0.0004259743936756678,-0.08003739682794417,-0.167610309619672,0.33790310205814916
1776815650295134700,0.518134765625,2.976376156292866,-0.012298092121281783,-0.9826798701052307,0.0029500983605019087,-0.08111602286466447,-0.16616007983089157,0.3347779717176961
1776815650305171700,0.528171630859375,2.9728069524864784,-0.011738409822560612,-0.9828255799569188,0.004401255294285794,-0.08277670866287838,-0.1645115931635139,0.33134560904769694
1776815650315208700,0.538208740234375,2.968058982265488,-0.011545552844533754,-0.9829108093538753,0.005289506863383491,-0.08506539650012296,-0.1628401160878584,0.3279245567001364
1776815650325246000,0.548245849609375,2.9629626599621255,-0.012237018604823582,-0.9828943844533705,0.004494965987311638,-0.087655934257106,-0.1615095266480359,0.32534837907069875
1776815650335282700,0.55828271484375,2.9583658090332032,-0.013617240513842003,-0.9827264413517024,0.00238417572420801,-0.09009014404314297,-0.16108097035838745,0.324727580904629
1776815650345319700,0.568319580078125,2.9538664714740985,-0.01338580487240879,-0.9824065129764618,0.0037381936123482584,-0.0921785684622618,-0.16186833483153593,0.3262665552507588
1776815650355356700,0.578356689453125,2.948981172336846,-0.011242295305700534,-0.9819347490575793,0.009241792436666412,-0.09409757283666038,-0.16377847370212323,0.32969587084452207
1776815650365394000,0.588393798828125,2.943737736193333,-0.00872904774015937,-0.9813116903777984,0.015734807579602553,-0.0960798902392476,-0.16649238747081083,0.3346506544350443
1776815650375431000,0.598430908203125,2.9385557064858547,-0.006537319803927962,-0.9805709563722675,0.021720807962948997,-0.09803823697051306,-0.1697833366485031,0.34081044379230746
1776815650385467600,0.608467529296875,2.934041115723535,-0.0037151091965535506,-0.979780775671945,0.028998979714773995,-0.09952227443812056,-0.17352604208112807,0.3477405118502283
1776815650395504600,0.618504638671875,2.9309405610379833,0.0001837944181209689,-0.9790516407458292,0.03824673132211309,-0.10011202994900761,-0.17730003206095854,0.35451436948869
1776815650405542000,0.6285419921875,2.9298169056005325,0.004191540600743047,-0.978487392526821,0.04726869608169578,-0.09974160033855846,-0.1805447916530363,0.3602257071478283
1776815650415579000,0.638578857421875,2.9302777791091223,0.007833975839289058,-0.9781965651042214,0.05499465096441103,-0.09874235283245031,-0.18253819992402867,0.36352319802431565
1776815650425616000,0.648615966796875,2.9313757502617643,0.0111730959643048,-0.9782147478980588,0.06162179104144601,-0.09759876766674072,-0.18288118237137738,0.3635700488236342
1776815650435652600,0.658652587890625,2.932348796474446,0.014412058225059778,-0.9785131834109292,0.06769471648935467,-0.0966528130134688,-0.18155582863113306,0.36026647272694207
1776815650445689600,0.668689697265625,2.9328031938976262,0.017814814755770927,-0.9790258714104456,0.07386880435088793,-0.09604037713239064,-0.17879353954743593,0.35401340476473686
1776815650455726800,0.678726806640625,2.9323770539731546,0.021943304744531045,-0.9796656143012601,0.08140481702541713,-0.09582704534254015,-0.17490266124010767,0.34530822272171974
1776815650465763800,0.688763916015625,2.9310614834193243,0.02647851421949166,-0.9803679329889209,0.0897008446391619,-0.09607142841645235,-0.17014119827077878,0.3347301326135573
1776815650475800800,0.69880078125,2.930378007563234,0.028365000218149895,-0.9810796792757526,0.09254311285512712,-0.09647464929557346,-0.16544113554547482,0.3248312502659506
1776815650485837800,0.708837890625,2.9288927025350606,0.03053226485794469,-0.9816204856920683,0.0962180377724406,-0.09717747733310499,-0.1613865848283144,0.31614681900805663
1776815650495874800,0.718874755859375,2.9256840792066336,0.032309409181529414,-0.9819263096334069,0.09956580800961619,-0.09870818170557591,-0.15821968323936914,0.3092473049006066
1776815650505911800,0.728911865234375,2.9221370932920587,0.03343964423835379,-0.9820601264223555,0.1018782578275943,-0.10042528108409193,-0.1560587496237486,0.30448486918036594
1776815650515948800,0.73894873046875,2.9187692766953663,0.03356984462735246,-0.98210271057004,0.10231328478037972,-0.10214726630317168,-0.15463893764118253,0.30142839639421287
1776815650525985800,0.74898583984375,2.9160518229135377,0.032280426185494045,-0.9821302508388216,0.09989961233418813,-0.10372700202774078,-0.15368430660838112,0.2996431850700413
1776815650536022800,0.759022705078125,2.9145577588654565,0.029674321997024702,-0.982188966857421,0.0947300367221658,-0.10488277040712066,-0.15304848670852347,0.2988490010717396
1776815650546059800,0.769059814453125,2.9143080912378325,0.02609623114716641,-0.9822960032110457,0.0874516118192199,-0.10556951344744672,-0.1525403357615953,0.2985865498899908
1776815650556096800,0.7790966796875,2.915032102187982,0.021649326034626614,-0.982464443542554,0.078251970825873,-0.10592226993981367,-0.1519058232441932,0.2983022392003992
1776815650566133800,0.7891337890625,2.91639164910811,0.01641852436359176,-0.982700586185782,0.06729623024523587,-0.10610560224782872,-0.1509023560358035,0.29746708237218733
1776815650576170800,0.799170654296875,2.918076780378992,0.010955448244684904,-0.9830022259317748,0.05570481120646542,-0.10619095226195316,-0.14936548850782877,0.2956131685337717
1776815650586207700,0.809207763671875,2.919940657128308,0.0061240570244965155,-0.9833807134831166,0.045216007074503434,-0.10611982864654328,-0.14718498561926108,0.2923235560917121
1776815650596244700,0.81924462890625,2.9217517222770573,0.0024790772634314113,-0.9838615440846351,0.03694507237164753,-0.10592543933488435,-0.1441882390584484,0.2871262891445817
1776815650606281700,0.82928173828125,2.923264445939932,0.00015379480836543244,-0.9844599222767123,0.03116611828687709,-0.10571153684247232,-0.14022745728043967,0.2796966582543116
1776815650616318700,0.839318603515625,2.9244871729525177,-0.0009186864988074252,-0.9851520072707806,0.02777847830447938,-0.10548008159155603,-0.13545693327312913,0.2703670239108872
1776815650626356000,0.84935595703125,2.9259008632923833,-0.0010508936783914403,-0.985892774932322,0.02618650610821593,-0.10503075191310066,-0.13031860209589394,0.26010403491262796
1776815650636392700,0.859392822265625,2.928047246430982,-0.0005905314876000396,-0.9866300093992726,0.025748584246134874,-0.1041323796885217,-0.12536902663570307,0.2501080767903675
1776815650646429700,0.8694296875,2.9312951760206705,0.0001472081276187047,-0.9873296197760894,0.025885421896813546,-0.10263453031961348,-0.12102210905260445,0.24128150827794903
1776815650656466700,0.879466796875,2.935606038003587,0.0007587673167680347,-0.9879651191069608,0.025846298546165235,-0.1005976801995127,-0.11749278016577093,0.23413829288125898
1776815650666503700,0.889503662109375,2.940428628264243,0.0007492223345632908,-0.9885068057672274,0.024710421210991474,-0.09834498364018333,-0.11481317666270696,0.2288317151659577
1776815650676541000,0.899541015625,2.944892565261323,-0.00018259533368098312,-0.9889291588828084,0.021940399874000177,-0.09633765922514381,-0.1128635284829413,0.22516094778775908
1776815650686578000,0.909577880859375,2.948056545189991,-0.0019542454599589328,-0.9892003554876349,0.01777985126018794,-0.09502932342796212,-0.1115717049681254,0.22294732875757664
1776815650696615700,0.91961572265625,2.949417654184148,-0.004206662096620159,-0.9893062382802209,0.012986511415235841,-0.09463081804125123,-0.11090802629358516,0.22206067349808536
1776815650706653000,0.92965283203125,2.949194416351646,-0.006591698509525762,-0.9892686327668878,0.00821461009509158,-0.09500368359329765,-0.11080767216247679,0.22231637490924566
1776815650716690000,0.93968994140625,2.948031957398747,-0.008986919364820845,-0.9891403532654297,0.0035988331757704456,-0.09582791108057766,-0.1110747072497581,0.22331072139988203
1776815650726726700,0.9497265625,2.9464627199843925,-0.011473524200909689,-0.9889764446822149,-0.0011403960500207513,-0.09686094710941308,-0.11140869287484617,0.22446397778991733
1776815650736763600,0.959763671875,2.9447860070976253,-0.014011385677884016,-0.9888081396647409,-0.005986184255676927,-0.09795563201717838,-0.11165513595072706,0.22546129169665344
1776815650746801000,0.96980078125,2.943061154545302,-0.01625482885570642,-0.9886443634426105,-0.010247496977257927,-0.09904350271019904,-0.11184187595780219,0.2262898874826539
1776815650756838000,0.979837890625,2.9411419456235013,-0.017781177245183653,-0.9884874499284493,-0.013052258246327745,-0.10014728512373577,-0.11201376898527554,0.2269531792480152
1776815650766875000,0.989875,2.9388484402987918,-0.018446738563465365,-0.9883400220383471,-0.014099371642209079,-0.10133848378426623,-0.11213505185797251,0.22734726785485954
