time,seconds_elapsed,magneticBearing
1776870091865867800,0.33086767578125,331.06112025291617
1776870091875903700,0.34090380859375,328.21670551987944
1776870091885940700,0.350940673828125,325.42404355931575
1776870091895976700,0.360976806640625,324.24888917717954
1776870091906012700,0.3710126953125,326.4436836894694
1776870091916050000,0.3810498046875,328.4724061820417
1776870091926086000,0.3910859375,328.31126268105663
1776870091936123000,0.401122802734375,329.99072067063395
1776870091946158800,0.411158935546875,330.8787081688384
1776870091956194800,0.42119482421875,330.1001519272152
1776870091966231800,0.431231689453125,330.47487458737265
1776870091976267800,0.441267822265625,331.80015508647864
1776870091986304800,0.4513046875,331.28130569051206
1776870091996340700,0.4613408203125,330.98527472360774
1776870092006377000,0.471376953125,331.3342929063514
1776870092016414000,0.4814140625,330.5715400050177
1776870092026450000,0.491449951171875,330.85866066133275
1776870092036487000,0.50148681640625,329.11156170808835
1776870092046523000,0.51152294921875,328.5119533058597
1776870092056558800,0.521558837890625,328.8248141533259
1776870092066595800,0.531595947265625,328.94717145066073
1776870092076631800,0.5416318359375,329.677798898893
1776870092086669000,0.5516689453125,329.2110335086775
1776870092096705000,0.561705078125,329.5754104244549
1776870092106741000,0.571740966796875,329.9149879726651
1776870092116778000,0.581778076171875,329.7343592792031
1776870092126814000,0.59181396484375,331.0601113688891
1776870092136851000,0.601850830078125,333.51701111568934
1776870092146887000,0.611886962890625,334.72709564186545
1776870092156923000,0.6219228515625,335.48377375450553
1776870092166959900,0.6319599609375,337.1059113321409
1776870092176995800,0.641995849609375,338.4290412463633
1776870092187032800,0.65203271484375,339.69490173759505
1776870092197069000,0.662069091796875,340.717988037884
1776870092207105000,0.67210498046875,341.8905545292616
1776870092217141800,0.682141845703125,343.3052736886995
1776870092227178000,0.692177978515625,343.8767347957151
1776870092237214700,0.702214599609375,344.38755897678504
1776870092247250700,0.712250732421875,345.3405354108061
1776870092257287000,0.722286865234375,347.22219220012926
1776870092267324000,0.732323974609375,348.8158244251226
1776870092277359900,0.74235986328125,351.004130142936
1776870092287395800,0.752395751953125,352.114003573168
1776870092297432800,0.762432861328125,353.5176061680554
1776870092307468800,0.77246875,354.63154807341397
1776870092317505800,0.782505859375,356.3274180080804
1776870092327541800,0.792541748046875,357.6223680431977
1776870092337577700,0.80257763671875,359.43955346966527
1776870092347614700,0.81261474609375,0.36327363158489473
1776870092357650700,0.822650634765625,1.6416094587311465
1776870092367688000,0.83268798828125,3.0935632401088142
1776870092377724000,0.842723876953125,4.309136687597823
1776870092387759900,0.852759765625,5.156839780718354
1776870092397796900,0.862796875,6.570428751675696
1776870092407832800,0.872832763671875,7.802589333790351
1776870092417869800,0.882869873046875,8.197451016229316
1776870092427905800,0.89290576171875,9.083975845667608
1776870092437941800,0.902941650390625,10.067457390762655
1776870092447979000,0.91297900390625,10.466060598138833
1776870092458015000,0.923014892578125,10.77027104221431
1776870092468052000,0.933052001953125,11.541985441132226
1776870092478088000,0.943087890625,11.68312549534929
1776870092488124000,0.9531240234375,11.505461946367237
1776870092498161000,0.963160888671875,11.131027047486713
1776870092508196900,0.97319677734375,10.998144297873882
1776870092518233900,0.98323388671875,10.476008948849714
1776870092528269800,0.993269775390625,9.791376775111276
1776870092538305800,1.003305908203125,8.113358557154351
1776870092548343000,1.013343017578125,6.69193105448547
1776870092558379000,1.02337890625,5.4959490361881675
1776870092568416000,1.033416015625,4.462535627367001
1776870092578452000,1.043451904296875,2.8048256798399516
1776870092588488000,1.053488037109375,2.3454932594743325
1776870092598525000,1.06352490234375,0.0616738964845372
1776870092608561000,1.073560791015625,359.48144061836774
1776870092618598000,1.083597900390625,358.64407677639593
1776870092628633900,1.0936337890625,357.96874943523795
1776870092638670000,1.103670166015625,357.5328565858739
1776870092648706800,1.113706787109375,357.03847111813525
1776870092658742800,1.12374267578125,356.3630049349072
1776870092668779800,1.13377978515625,354.5436842404676
1776870092678815700,1.143815673828125,352.6239147941524
1776870092688852700,1.153852783203125,351.2481962936132
1776870092698888700,1.163888671875,349.9914667292087
1776870092708924700,1.173924560546875,348.4017697875896
1776870092718962000,1.1839619140625,346.42198576641056
1776870092728998000,1.193997802734375,345.12300473831294
1776870092739033900,1.204033935546875,343.7330799455217
1776870092749070800,1.21407080078125,342.11787258831976
1776870092759106800,1.22410693359375,340.9503353241443
1776870092769143800,1.234143798828125,339.60569717026914
1776870092779179800,1.2441796875,338.4452589280209
1776870092789215700,1.2542158203125,337.58448472801234
1776870092799252700,1.264252685546875,336.41452187387085
1776870092809289200,1.274289306640625,335.7717065331932
1776870092819326500,1.284326416015625,335.2516162702701
1776870092829362400,1.294362548828125,334.6830718550539
1776870092839399400,1.3043994140625,334.30295517673176
1776870092849435400,1.314435302734375,333.3719061084801
1776870092859471400,1.324471435546875,333.1976694609466
1776870092869508400,1.33450830078125,332.57852473466545
1776870092879544300,1.34454443359375,332.4444190027976
1776870092889580300,1.354580322265625,331.7113804798
1776870092899617300,1.3646171875,331.54172419587167
1776870092909653200,1.3746533203125,331.20066520134793
1776870092919690500,1.3846904296875,330.52080091455423
1776870092929726500,1.3947265625,330.0891254217237
1776870092939763200,1.40476318359375,329.7956704155257
1776870092949799400,1.41479931640625,329.61795812695266
1776870092959835400,1.42483544921875,329.49705792586707
1776870092969872100,1.4348720703125,329.08435400885776
1776870092979908400,1.444908447265625,328.9316486013387
1776870092989945000,1.454945068359375,328.5787119574468
1776870092999981000,1.46498095703125,328.39555794175885
1776870093010017300,1.475017333984375,328.05369199930533
1776870093020054300,1.48505419921875,327.82909721832027
1776870093030090200,1.49509033203125,328.26543944713296
1776870093040126200,1.505126220703125,327.8840395946313
1776870093050163200,1.5151630859375,327.23600312587
1776870093060199200,1.52519921875,327.0129160372519
1776870093070236200,1.535236083984375,326.941469897254
1776870093080272100,1.545272216796875,326.99629281650414
1776870093090309400,1.555309326171875,326.8040357640877
1776870093100345300,1.565345458984375,326.52787593450296
1776870093110381300,1.57538134765625,326.42567842813037
1776870093120418300,1.585418212890625,326.1576198364545
1776870093130454300,1.595454345703125,326.2248225853187
1776870093140491300,1.6054912109375,326.60156432360907
1776870093150527200,1.61552734375,326.56732995781346
1776870093160563200,1.625563232421875,326.12136672204304
1776870093170600200,1.63560009765625,325.9679831757371
1776870093180636200,1.64563623046875,325.2373643444439
1776870093190673400,1.65567333984375,325.4341051742037
1776870093200709400,1.66570947265625,324.361845501544
1776870093210745300,1.675745361328125,323.5788373295342
1776870093220782300,1.6857822265625,322.99028301360266
1776870093230818300,1.695818359375,322.1883423703606
1776870093240855300,1.705855224609375,321.6267724224996
1776870093250891300,1.715891357421875,320.99642531256586
1776870093260927200,1.72592724609375,320.2859483774058
1776870093270964500,1.735964599609375,320.28003089046655
1776870093281000400,1.74600048828125,320.09612608854127
1776870093291037400,1.756037353515625,319.36497162240795
1776870093301073400,1.766073486328125,318.75969128390125
1776870093311109400,1.776109375,318.3177545963973
1776870093321146400,1.786146484375,317.88994447675725
1776870093331182300,1.796182373046875,317.01852265038406
1776870093341219000,1.806218994140625,316.8935144640287
1776870093351255300,1.81625537109375,315.85972983291026
1776870093361291300,1.826291259765625,315.521862883586
