time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776870141526968800,49.99196875,156.95939112136062,8.029535366827927,-1,30.28865982246762,183.4100041432112,-1,16.32108712402055,7.96377884266552,-97.73998413472722,0.939558207988739
1776870142526569000,50.99156884765625,156.92328808631018,7.4519798268282536,-1,30.288654205497497,183.37390110816077,-1,16.325846925709957,7.815296943429089,-97.73997931524023,0.939558207988739
1776870143526738700,51.99173876953125,157.0907636249904,7.437764241383114,180,30.288656301360295,183.54137664684097,342.63661846226074,17.36547198114669,7.65099538408746,-97.7399811470726,0.7942030429840088
1776870144526757600,52.991757568359375,157.20286717272728,7.237625065916644,180,30.288659386471465,183.65348019457787,320.38647565123694,13.425074490133365,7.64199724220398,-97.73997785745266,0.7942030429840088
1776870145526675500,53.99167553710937,157.2856946799456,6.186614318653785,180,30.2886648971352,183.7363077017962,310.2814766817139,15.11890396986958,7.669163155188025,-97.73998212768508,1.0176149606704712
1776870146527158800,54.99215869140625,157.2856946894899,6.916845083541705,-1,30.288670248886465,183.7363077113405,-1,16.326190044265296,7.669163155188024,-97.73998940534518,1.0176149606704712
1776870147527177200,55.99217724609375,157.2513771513477,5.659821575695029,180,30.288676879015114,183.70199017319828,349.89948052463075,16.69911698709809,7.579323659807464,-97.73998700681949,2.269979953765724
1776870148527144400,56.99214453125,157.13607488013804,6.697333343782442,-1,30.288694792428107,183.58668790198863,-1,17.53859168271872,7.571617666318962,-97.73999157896856,2.2783405780792236
1776870149526955000,57.991955078125,157.1060759285465,5.538922716933712,180,30.28869509660329,183.55668895039707,295.321697878007,18.60505704720819,7.5643189571015785,-97.73999601420373,2.2699799537657257
1776870150526972700,58.99197265625,157.14082035887986,6.412319706125538,-1,30.288689738962592,183.59143338073045,-1,16.861614550577166,7.56501286512604,-97.74002194694228,1.2959845066070557
1776870151526558500,59.99155834960938,157.2111261393875,7.342613959469593,-1,30.288702820804442,183.66173916123807,-1,14.490238443574029,7.563696443751779,-97.74001933445705,1.2959845066070557
1776870152526741500,60.99174145507813,157.19528312142938,7.082044047186641,-1,30.28870156507042,183.64589614327997,-1,15.142823421744021,7.566300923993445,-97.74001813877527,0.5721520781517029
1776870153526759700,61.991759765625,157.21742638200521,7.100394341563247,-1,30.288699297500187,183.6680394038558,-1,16.212078689463148,7.567980863222563,-97.74001905328566,0.5721520781517029
1776870154526778000,62.991778076171876,157.28388490807265,6.31125453880953,-1,30.288693065109577,183.73449792992324,-1,16.30869420191628,9.449029631613321,-97.74001142082808,0.5721520781517029
1776870155526796300,63.99179638671875,157.2719810884446,6.0243736168132624,-1,30.28868861072966,183.72259411029518,-1,16.80822223187928,9.032474141109324,-97.7400089367464,1.0933313369750977
1776870156526815700,64.99181567382813,157.2719810884446,6.216385377333153,-1,30.288687142515876,183.72259411029518,-1,17.13765718396371,8.88636209931934,-97.74000752968904,0
