time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1776815464989740300,0.635740234375,-1.0090123141867584,-0.03520941361784935,-0.47767269108891414,0.01710054837167263,3.554139857358795e-17,0.8732431709766135,-0.09347217355996446,right,-0.3773764967918396,-0.1690020701282961,-8.181186979240179,-5.149545493680239,-0.09630692005345803,0.26451849937438965,0.7700307965278625,1.6494661198988556,0.28129929304122925
1776815465029740300,0.675740234375,-0.13777197079901077,0.025058675557374954,-0.10338490332292688,0.005656658671796322,0.17852453568825616,0.956320605137387,0.33768478885321407,right,-0.015567600727081299,-0.44784638208097044,-1.2139911015372722,-8.75577550393343,-0.20710200221653585,0.3654504120349884,0.06552870571613312,4.246527855436503,0.008245766162872314
1776815465069740300,0.715740234375,-0.0913189146171416,0.05610855668783188,-0.0842241101726491,-0.018878623843193054,0.18720151576677527,0.955778046861857,0.36596085648356186,right,-0.022340476512908936,-0.44903608935222616,-0.805633953334391,-8.797666434201597,-0.21059471954416223,0.40512117743492126,0.03356756269931793,4.257041358405352,-0.0068277716636657715
1776815465210930200,0.85693017578125,-0.06057034775434785,-0.15702104568481445,-0.06699236097501005,-0.14958922564983368,0.19391225551757268,0.960519782410642,0.38621208938236157,right,0.0026412513107061386,-0.3973452724572418,-0.5473802363047376,-9.026046150764822,-0.18791415540648918,0.5154462456703186,0.004469319246709347,3.794897309631109,-0.08077026903629303
1776815465250930200,0.89693017578125,-0.0644871061572625,-0.0496940016746521,-0.06648250404785246,-0.14722149074077606,0.19374739095011728,0.962932278635754,0.3849598043927006,right,-0.0031167268753051758,-0.3723102840972075,-0.5886679034501314,-9.115803578579426,-0.17550911426323057,0.4431453347206116,-0.02856101468205452,3.567349659977853,-0.07739385962486267
1776815465290930000,0.936929931640625,-0.06833155179545228,0.03600236773490906,-0.06658095949118166,-0.13722623884677887,0.1949274314028743,0.9645396412248016,0.386676967545957,right,-0.016227304935455322,-0.35149896058701524,-0.6286423325724899,-9.18556217446029,-0.16502618448296302,0.4227437973022461,-0.056864187121391296,3.376483681511879,-0.058256328105926514
1776815465330930200,0.97693017578125,-0.07218549915840104,0.12169874459505081,-0.06667184055086373,-0.12723098695278168,0.19608523829321883,0.9660370478988374,0.3884659372960334,right,-0.029763877391815186,-0.3306938817011167,-0.6689606797616928,-9.251143776917457,-0.15452443825508205,0.402342289686203,-0.08513228595256805,3.1842133892059326,-0.03897556662559509
1776815465370930200,1.01693017578125,-0.08516322248795884,-0.05863376706838608,-0.07088887520350524,-0.06569167971611023,0.19698258300411398,0.9674133074985342,0.38850053468885376,right,0.011850178241729736,-0.3083526082778371,-0.7948135033082216,-9.310252968490124,-0.1424218620627603,0.36187517642974854,-0.05749789625406265,2.97621419737041,0.033581167459487915
1776815465525027300,1.17102734375,-0.10851875695537927,-0.7293142080307007,-0.07545161966004009,0.24043816328048706,0.16202607555740722,0.974790731437852,0.3136240204878377,right,-0.026478316634893417,-0.28882972189197464,-1.018122711674124,-9.345140741997957,-0.13355705469116835,0.09804830700159073,0.00658473139628768,2.793234295979142,-0.03634829446673393
1776815465565027300,1.21102734375,-0.10823241534886331,-0.5851114392280579,-0.07368257256544711,0.16971781849861145,0.15189770046742984,0.9766909065096249,0.2930204282675617,right,-0.044621050357818604,-0.2851788792624778,-1.0165415068972856,-9.355507237711548,-0.13256224766941754,0.1804894506931305,-0.009549662470817566,2.7588962653085587,-0.07305437326431274
1776815465605027000,1.251027099609375,-0.10561387020777188,-0.4437404274940491,-0.07076655962921276,0.15765225887298584,0.14581465481222666,0.9786031336041249,0.2813600066180304,right,-0.03385448455810547,-0.27206016144160927,-0.9957701562210917,-9.393322296842932,-0.12675147944880427,0.20766973495483398,-0.005583561956882477,2.6352079263195396,-0.05512629449367523
1776815465645027300,1.29102734375,-0.1028465830630531,-0.3023694157600403,-0.0678446784052106,0.14558669924736023,0.13971948937036424,0.9804342121059693,0.2697055112076771,right,-0.023250222206115723,-0.25897171277912107,-0.9732301884371787,-9.42954453382492,-0.12093021597607737,0.23485001921653748,-0.001797795295715332,2.5113527063310146,-0.0371813029050827
1776815465685027300,1.33102734375,-0.09993154591694081,-0.16099844872951508,-0.06491716785912632,0.13352112472057343,0.1336126908342084,0.9821840044437127,0.25805286269992117,right,-0.012809574604034424,-0.2459152507615665,-0.9489292023301124,-9.464162842741608,-0.11509891528289347,0.26203030347824097,0.0018083751201629639,2.3873716680057346,-0.019223451614379883
1776815465725027300,1.37102734375,-0.09788559854770833,-0.14407484233379364,-0.0626171625216683,0.08941895514726639,0.13027998784988074,0.9836336685621234,0.25204919879464827,right,-0.01619422435760498,-0.2299509793485213,-0.9331701268579811,-9.502806753912568,-0.10756762091347874,0.2859216034412384,0.008104145526885986,2.2352277805134655,-0.016688555479049683
1776815465765027300,1.41102734375,-0.0975136704368855,-0.12019851058721542,-0.06150933855109079,0.02259303629398346,0.1281506209888411,0.984607415700877,0.2481859498852974,right,-0.023189663887023926,-0.2177424928253061,-0.9322232013966888,-9.52960299090147,-0.10169588930340775,0.3018006682395935,0.018481753766536713,2.118491306488961,-0.023207783699035645
1776815465805027300,1.45102734375,-0.09709455103452304,-0.09632217884063721,-0.06039899098131784,-0.044232890009880066,0.12601600760544393,0.9855405995213279,0.24432824357845628,right,-0.03032582998275757,-0.2055355327569819,-0.930666838800162,-9.55502092527449,-0.09581998478548773,0.3176797330379486,0.028797172009944916,2.001453511430323,-0.0296962708234787
1776815465845027300,1.49102734375,-0.09798942393139945,-0.05265276879072189,-0.05989562617756141,-0.038836658000946045,0.12545737436569337,0.9863708533653961,0.24368937142580488,right,-0.013076186180114746,-0.18978272763685133,-0.9421848426364362,-9.58437503005266,-0.08800788849083555,0.3116631507873535,0.015153862535953522,1.8499808011978864,-0.03548341989517212
1776815465885027000,1.531027099609375,-0.09764165836303834,0.00456739217042923,-0.05910668093482482,-0.014153353869915009,0.1256144720502297,0.9868744072584041,0.24445758717457866,right,-0.01806396245956421,-0.1786321794404833,-0.9408042019329964,-9.604635727792978,-0.08250004990542747,0.2873157560825348,0.00743604451417923,1.742481818857044,-0.05619589984416962
1776815465925027300,1.57102734375,-0.09730323877828874,0.06178756430745125,-0.05831588491722616,0.010529952123761177,0.12576766215206525,0.9873470929607059,0.24522039777238308,right,-0.023174405097961426,-0.16748138581642422,-0.939383083088696,-9.623694064006209,-0.07698964395634002,0.26296836137771606,-0.0002859383821487427,1.6347637869380414,-0.07688603550195694
1776815465965027300,1.61102734375,-0.095599353462875,0.025834716856479645,-0.056750767541444584,0.0047241379506886005,0.1275857398149391,0.987751546010943,0.24959808504187495,right,-0.004096508026123047,-0.1526235535897428,-0.9252005362182855,-9.648395959064365,-0.0696281025056167,0.2602912187576294,-0.00018956512212753296,1.4909218638449906,-0.040913909673690796
1776815466005027300,1.65102734375,-0.09495331151387638,-0.0031262263655662537,-0.05590741127986358,0.005561487283557653,0.12800075509159894,0.9880612245357607,0.25084190703110765,right,-0.0012491345405578613,-0.1432516884229394,-0.9202514624435454,-9.662477091386913,-0.0650009636174358,0.23166269063949585,-0.0052031949162483215,1.4000195037789642,-0.024989299476146698
1776815466045027300,1.69102734375,-0.09431986969438,-0.03208716958761215,-0.05506280410808989,0.006398836616426706,0.12841297860431738,0.9883487857061405,0.25207814896511144,right,0.001510322093963623,-0.13387904376764473,-0.9153263540662825,-9.675697222965955,-0.06037236753468089,0.2030341625213623,-0.010214410722255707,1.3089865030705927,-0.00905134528875351
