time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776870834613268700,-48.66073120117188,163.41299690949,-1,-1,30.288636928023344,189.8636099313406,-1,18.746848875086062,22.564524690901145,-97.74017770395795,-1
1776870883352115200,0.078115234375,163.41299690949,-1,-1,30.288636928023344,189.8636099313406,-1,18.746848875086062,22.564524690901145,-97.74017770395795,-1
1776870883398479000,0.12447900390625,163.41293015228786,-1,-1,30.288644442357384,189.86354317413844,-1,31.58485351723074,30,-97.74008037304114,-1
1776870883605919700,0.331919677734375,163.41301598297633,-1,-1,30.28864444918891,189.86362900482692,-1,31.578062450238633,30.00000000157285,-97.74008046887205,-1
1776870883983863800,0.70986376953125,163.35943393548195,-1,-1,30.288709340135128,189.81004695733253,-1,19.140613312397733,3.378376644487811,-97.73998410819985,-1
1776870890031214800,6.75721484375,163.35915299780726,-1,-1,30.288685311537026,189.80976601965784,-1,22.294909384565845,3,-97.7400098633497,-1
1776870890496490000,7.222489990234375,163.11266756578564,-1,-1,30.288704249636154,189.56328058763623,-1,16.40490439892559,3,-97.74000132918816,-1
1776870896538943000,13.26494287109375,162.9748608101062,-1,-1,30.288683612397815,189.4254738319568,-1,21.556054383411418,3,-97.74001923121348,-1
1776870897070628000,13.796628173828125,162.88310522862287,-1,-1,30.288703248613864,189.33371825047345,-1,16.114714304913313,3,-97.74003111593055,-1
1776870903103310000,19.82931005859375,162.81209468255835,-1,-1,30.28868238882736,189.26270770440894,-1,21.86291426435718,3,-97.74003854540875,-1
1776870903546610000,20.27260986328125,162.80882941079037,-1,-1,30.28870057304979,189.25944243264095,-1,16.23758023870847,3,-97.74004039930449,-1
1776870909589878000,26.3158779296875,162.8059920913477,-1,-1,30.28868097627857,189.25660511319828,-1,21.710442614275497,3,-97.74004434923987,-1
1776870910118049000,26.844049072265626,162.77657986685722,-1,-1,30.28870117831126,189.2271928887078,-1,16.153643680589617,3,-97.74004538282642,-1
1776870916157088000,32.883087890625,162.75056580012196,-1,-1,30.288681053765806,189.20117882197255,-1,21.87831478662043,3,-97.74004755348369,-1
1776870916670099000,33.396098876953126,162.80762466728902,-1,-1,30.288685357354584,189.2582376891396,-1,16.243894658316872,3,-97.74004169782187,-1
1776870922715226000,39.44122607421875,162.8629655713705,-1,-1,30.288671042125415,189.31357859322108,-1,21.90430220899659,3,-97.74004523788228,-1
1776870923224498000,39.950497802734375,162.87825514809631,-1,-1,30.288680277121507,189.3288681699469,-1,16.230239887364636,3,-97.74007918343203,-1
1776870929258422800,45.9844228515625,162.89327173641706,-1,-1,30.288668144218732,189.34388475826765,-1,21.63707082706092,3,-97.74006909646205,-1
1776870929419828000,46.14582788085937,162.90376064832756,-1,-1,30.28866813835874,189.35437367017815,-1,21.656721559930617,3,-97.74006909159021,-1
1776870929702800100,46.42880004882812,162.8907735930586,-1,-1,30.28869688468103,189.3413866149092,-1,16.118092026856125,3,-97.73999235720409,-1
1776870935732752000,52.458751953125,162.87694812636346,-1,-1,30.288678268634566,189.32756114821404,-1,21.923878091084823,3,-97.740014202889,-1
1776870936220597000,52.946596923828125,162.84370399277756,-1,-1,30.28869266116417,189.29431701462815,-1,16.262157585531615,3,-97.74002810042656,-1
1776870942251647000,58.97764697265625,162.80931971708355,-1,-1,30.28867614896516,189.25993273893414,-1,21.575566461006417,3,-97.74003641902132,-1
1776870942702803200,59.42880322265625,162.81977797434456,-1,-1,30.288691843221223,189.27039099619515,-1,16.120531267132048,3,-97.74007355661988,-1
