time,seconds_elapsed,z,y,x
1776870883350665200,0.076665283203125,0.27980050444602966,0.7281386256217957,-0.27797943353652954
1776870883360704500,0.08670458984375,0.27570322155952454,0.735824465751648,-0.27431783080101013
1776870883370742300,0.0967421875,0.26000040769577026,0.7688841819763184,-0.3540688753128052
1776870883380780500,0.106780517578125,0.21002700924873352,0.8044107556343079,-0.5133975148200989
1776870883390819300,0.1168193359375,0.16277053952217102,0.8172775506973267,-0.646527111530304
1776870883400857300,0.126857421875,0.10295514017343521,0.8878755569458008,-0.725945234298706
1776870883410895400,0.136895263671875,0.13635490834712982,0.9499365091323853,-0.6998637914657593
1776870883420934400,0.146934326171875,0.3824586868286133,0.9042763113975525,-0.6592586040496826
1776870883430972400,0.156972412109375,0.7734839916229248,0.7263063192367554,-0.6743480563163757
1776870883441010400,0.167010498046875,1.2032151222229004,0.7004275918006897,-0.7847328782081604
1776870883451049200,0.17704931640625,1.611416220664978,1.0579407215118408,-1.0197315216064453
1776870883461087500,0.18708740234375,1.925603985786438,1.860556721687317,-1.3413585424423218
1776870883471125200,0.197125244140625,1.9296610355377197,3.298854112625122,-1.6155755519866943
1776870883481164500,0.20716455078125,1.686087965965271,5.153355121612549,-1.7272841930389404
1776870883491202300,0.217202392578125,1.3315544128417969,6.538931369781494,-1.8284003734588623
1776870883501240600,0.227240478515625,1.0206255912780762,6.696695327758789,-2.179103374481201
1776870883511279600,0.237279541015625,0.3872462511062622,5.955421447753906,-2.543704032897949
1776870883521317400,0.2473173828125,-0.5307485461235046,5.401835918426514,-2.267975330352783
1776870883531355600,0.257355712890625,-1.390053391456604,5.164628982543945,-1.5328699350357056
1776870883541393400,0.267393310546875,-2.197683811187744,5.060125350952148,-0.6173551082611084
1776870883551432700,0.2774326171875,-2.9387335777282715,5.040311336517334,0.04596562683582306
1776870883561470500,0.287470458984375,-2.7790844440460205,5.508430004119873,-0.22403550148010254
1776870883571508500,0.297508544921875,-2.6437275409698486,4.332518100738525,-0.32654428482055664
1776870883581547500,0.307547607421875,-1.873746633529663,3.3071322441101074,-0.34494033455848694
1776870883591585500,0.31758544921875,-0.9175570011138916,2.6120717525482178,-0.019992349669337273
1776870883601623600,0.32762353515625,-0.06710979342460632,1.924041748046875,0.6024943590164185
1776870883611662600,0.33766259765625,0.18277034163475037,0.832119882106781,0.8477131724357605
1776870883621700600,0.34770068359375,0.09544450044631958,-0.725651741027832,0.6008387207984924
1776870883631738400,0.35773828125,0.026377545669674873,-2.105921745300293,0.21755416691303253
1776870883641777400,0.36777734375,0.026997795328497887,-2.8186423778533936,-0.042280346155166626
1776870883651815400,0.3778154296875,0.16113829612731934,-2.9369707107543945,-0.19461555778980255
1776870883661853400,0.387853515625,0.31113603711128235,-2.323835849761963,-0.3232446312904358
1776870883671892500,0.397892578125,0.3932735323905945,-1.4921035766601562,-0.42088809609413147
1776870883681930500,0.407930419921875,0.35532426834106445,-0.9053698182106018,-0.5046613216400146
1776870883691968500,0.417968505859375,0.2739790976047516,-0.5021557807922363,-0.661099374294281
