time,seconds_elapsed,relativeAltitude,pressure
1776556116444847000,-0.40215283203125,0,1003.2598114013672
1776556117448913200,0.6019130859375,-0.10305023193359375,1003.2720184326172
1776556118452941000,1.605941162109375,-0.2061004638671875,1003.2842254638672
1776556119456981200,2.609981201171875,-0.5020370483398438,1003.3194732666016
1776556120460907300,3.6139072265625,-0.7398452758789062,1003.3478546142578
1776556121465037000,4.618037109375,-1.001434326171875,1003.3791351318359
1776556122012503000,5.1655029296875,-1.5166854858398438,1003.4405517578125
1776556123016427000,6.169427001953125,-1.5589675903320312,1003.4457397460938
1776556124020442000,7.173442138671875,-1.5695343017578125,1003.4469604492188
1776556125023657000,8.176656982421875,-1.5695343017578125,1003.4469604492188
1776556126026250200,9.179250244140626,-1.5510406494140625,1003.4447479248047
1776556127030487000,10.183487060546875,-1.3555068969726562,1003.4212493896484
1776556128033971000,11.186970947265625,-1.2656707763671875,1003.4107208251953
1776556129037443000,12.190443115234375,-1.2577438354492188,1003.4098815917969
1776556130039579100,13.1925791015625,-1.1864013671875,1003.4012603759766
1776556131043671000,14.196671142578126,-0.9538726806640625,1003.3734893798828
1776556132047394000,15.20039404296875,-0.6685028076171875,1003.3395385742188
1776556133050483000,16.20348291015625,-0.4914703369140625,1003.3184814453125
1776556134053079000,17.2060791015625,-0.17174530029296875,1003.2803344726562
1776556135056795100,18.209795166015624,-0.17174530029296875,1003.2803344726562
1776556136060065000,19.21306494140625,-0.20081329345703125,1003.2838439941406
1776556137063506200,20.216506103515623,-0.4016265869140625,1003.3077239990234
1776556138065673200,21.218673095703124,-0.6103744506835938,1003.33251953125
1776556139068105200,22.221105224609374,-0.8904571533203125,1003.3660125732422
1776556140071889200,23.22488916015625,-0.9565200805664062,1003.3736419677734
1776556141075868200,24.2288681640625,-1.0516433715820312,1003.3851623535156
1776556142079847200,25.23284716796875,-1.0516433715820312,1003.3851623535156
1776556143083823000,26.236822998046875,-0.9723739624023438,1003.3757781982422
1776556144087800000,27.240800048828124,-0.9485931396484375,1003.3727264404297
1776556145091773000,28.24477294921875,-0.938018798828125,1003.37158203125
1776556146095739100,29.2487392578125,-0.90631103515625,1003.3676910400391
1776556147099726000,30.25272607421875,-0.90631103515625,1003.3676910400391
1776556148103693000,31.256693115234373,-0.90631103515625,1003.3676910400391
1776556149107673000,32.260673095703126,-0.9248123168945312,1003.3701324462891
1776556150111654100,33.26465405273437,-0.9459457397460938,1003.3726501464844
1776556151115625200,34.26862524414062,-0.9776535034179688,1003.3761596679688
1776556152119607300,35.27260717773437,-0.9935073852539062,1003.3782196044922
1776556153123577000,36.2765771484375,-1.0172882080078125,1003.3809661865234
1776556154127557000,37.28055712890625,-1.0172882080078125,1003.3809661865234
1776556155131530000,38.284530029296874,-0.9908676147460938,1003.3777618408203
1776556156135506200,39.28850610351562,-0.9697265625,1003.375244140625
1776556157139469000,40.29246899414063,-0.9670867919921875,1003.3749389648438
1776556158143366100,41.2963662109375,-0.8983840942382812,1003.3667755126953
1776556159147411200,42.3004111328125,-0.811187744140625,1003.3563995361328
1776556160151368200,43.3043681640625,-0.8006210327148438,1003.3552551269531
1776556161155325200,44.3083251953125,-0.7530593872070312,1003.3494567871094
1776556162159295000,45.312294921875,-0.6869964599609375,1003.3417510986328
1776556163163253000,46.3162529296875,-0.6869964599609375,1003.3417510986328
1776556164167217000,47.320216796875,-0.6869964599609375,1003.3417510986328
1776556165171172000,48.32417211914063,-0.671142578125,1003.3397674560547
1776556166175127000,49.328126953125,-0.671142578125,1003.3397674560547
1776556167179082200,50.332082275390626,-0.6500091552734375,1003.3371734619141
1776556168183036200,51.3360361328125,-0.6315078735351562,1003.3351135253906
1776556169186991000,52.3399912109375,-0.6130142211914062,1003.3328247070312
1776556170190940200,53.34394018554688,-0.6130142211914062,1003.3328247070312
1776556171194894000,54.34789404296875,-0.7187042236328125,1003.3455657958984
1776556172198841000,55.351841064453126,-0.7451324462890625,1003.3485412597656
1776556173202788000,56.3557880859375,-0.8904571533203125,1003.3659362792969
1776556174206724000,57.35972412109375,-0.9565200805664062,1003.3737945556641
1776556175210670000,58.36367016601562,-0.9565200805664062,1003.3737945556641
1776556176214614300,59.3676142578125,-0.9248123168945312,1003.3701324462891
1776556177218549000,60.37154907226562,-0.8613967895507812,1003.3625793457031
1776556178222480100,61.375480224609376,-0.7662734985351562,1003.3510589599609
1776556179226410200,62.37941015625,-0.7662734985351562,1003.3510589599609
1776556180230347300,63.38334716796875,-0.7662734985351562,1003.3510589599609
1776556181234743000,64.38774291992188,-0.7768402099609375,1003.3523559570312
1776556182238208000,65.3912080078125,-0.8296890258789062,1003.3586883544922
1776556183242140200,66.39514013671875,-0.8296890258789062,1003.3586883544922
1776556184246159000,67.3991591796875,-0.8217620849609375,1003.3579254150391
1776556185249994000,68.40299389648438,-0.760986328125,1003.3506011962891
1776556186253921000,69.40692114257813,-0.702850341796875,1003.3436584472656
1776556187257785000,70.41078515625,-0.60772705078125,1003.3323669433594
1776556188261614000,71.41461401367188,-0.5205307006835938,1003.3217620849609
1776556189265546000,72.4185458984375,-0.385772705078125,1003.3055877685547
1776556190269500000,73.4225,-0.26686859130859375,1003.2917022705078
1776556191273473000,74.42647314453124,-0.1426849365234375,1003.2766723632812
1776556192277455000,75.430455078125,-0.0211334228515625,1003.2622528076172
1776556193281451300,76.434451171875,0.10041046142578125,1003.2479858398438
