time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776817147533547800,-26.6384521484375,163.3042588746195,-1,-1,30.28870457742649,189.7548718964701,-1,17.963531217449816,6.383662080000001,-97.74006972220528,-1
1776817174245703000,0.073702880859375,163.3042588746195,-1,-1,30.28870457742649,189.7548718964701,-1,17.963531217449816,6.383662080000001,-97.74006972220528,-1
1776817174283715800,0.1117158203125,163.30429129954626,-1,-1,30.288667127740688,189.75490432139685,-1,28.955726686463688,6.395244305512642,-97.74005777826808,-1
1776817174431568100,0.259568115234375,163.3043695008402,-1,-1,30.288667130369966,189.7549825226908,-1,28.950461917112143,6.395244309642772,-97.74005786508751,-1
1776817174806596000,0.63459619140625,163.42744686572274,-1,-1,30.288694066142504,189.87805988757333,-1,18.513871927916394,13.200000000000001,-97.74006481806755,-1
1776817180843636000,6.671635986328125,163.42746021716317,-1,-1,30.28867617418585,189.87807323901376,-1,22.123384696922184,6.48,-97.74005969776132,-1
1776817181268973800,7.096973876953125,162.65281312054063,-1,-1,30.288682715082732,189.1034261423912,-1,16.316703205913946,3,-97.74004283828718,-1
1776817187293077000,13.121076904296874,162.65283600872422,-1,-1,30.2886707290544,189.1034490305748,-1,20.76527358425025,3.0129778713197686,-97.74004564030402,-1
1776817187810335200,13.638335205078125,162.77672752248458,-1,-1,30.288680547419148,189.22734054433516,-1,15.77986207028573,3,-97.73999452689951,-1
1776817193837598000,19.665597900390626,162.82955561568727,-1,-1,30.288668156107285,189.28016863753786,-1,21.77881368295009,3,-97.74001529037055,-1
1776817194263575000,20.091574951171875,162.85518235317278,-1,-1,30.288738290899527,189.30579537502337,-1,16.196920050011435,3,-97.74003198217153,-1
1776817200287585000,26.1155849609375,162.87355390698332,-1,-1,30.288705262589623,189.3241669288339,-1,21.617019134674955,3,-97.74003893313048,-1
1776817200783752000,26.611751953125,162.84263786418222,-1,-1,30.28870359551543,189.2932508860328,-1,16.129948761193862,3,-97.7400710044108,-1
1776817206809672000,32.637671875,162.81631378735844,-1,-1,30.28868266358195,189.26692680920902,-1,21.83383343965461,3,-97.74006374169309,-1
1776817207234991000,33.0629912109375,162.7777981637482,-1,-1,30.28870653269705,189.2284111855988,-1,16.218657345232646,3,-97.74001916005841,-1
1776817213258675200,39.08667529296875,162.7423245582786,-1,-1,30.288685025540335,189.19293758012918,-1,21.58183765633163,3,-97.74003069661188,-1
1776817213754410000,39.58240991210938,162.74295522642393,-1,-1,30.28868512736048,189.19356824827452,-1,16.116440347244733,3,-97.74004185621398,-1
1776817219779718000,45.6077177734375,162.72320831346028,-1,-1,30.288671039302653,189.17382133531086,-1,21.794719560200978,3,-97.74004530288877,-1
1776817220210433000,46.03843310546875,162.71472058543816,-1,-1,30.288682558309414,189.16533360728874,-1,16.221837769757006,3,-97.74000816901011,-1
1776817226299836200,52.127836181640625,162.70644396851844,-1,-1,30.2886697635867,189.15705699036903,-1,21.501189461692583,3,-97.74002354016297,-1
1776817226750317000,52.57831713867188,162.7300565720936,-1,-1,30.28870790105821,189.18066959394417,-1,16.084027085147685,3,-97.74002620123716,-1
1776817232773824000,58.601823974609374,162.75342200527413,-1,-1,30.28868550022662,189.20403502712472,-1,21.778081940359556,3,-97.74003537175543,-1
1776817233221286100,59.0492861328125,162.80202184521463,-1,-1,30.2887010629271,189.2526348670652,-1,16.1956245797366,3,-97.74003179230611,-1
