time,seconds_elapsed,relativeAltitude,pressure
1776817173682294000,-0.4897060546875,0,996.6635131835938
1776817174685634800,0.513634765625,-0.005279541015625,996.6641235351562
1776817175689298000,1.5172978515625,-0.01055908203125,996.6648101806641
1776817176692871000,2.520870849609375,-0.0369873046875,996.6678619384766
1776817177695849000,3.523848876953125,-0.05548095703125,996.6699981689453
1776817178699982800,4.52798291015625,-0.0581207275390625,996.6705322265625
1776817179248141800,5.076141845703125,-0.095123291015625,996.6746520996094
1776817180251425800,6.07942578125,-0.1717529296875,996.6836547851562
1776817181254678800,7.0826787109375,-0.2430877685546875,996.6921997070312
1776817182258351900,8.086351806640625,-0.2747955322265625,996.6961669921875
1776817183260888800,9.088888916015625,-0.3012237548828125,996.69921875
1776817184262852900,10.090852783203125,-0.31707763671875,996.7010498046875
1776817185266101800,11.094101806640625,-0.31707763671875,996.7010498046875
1776817186269902800,12.09790283203125,-0.31707763671875,996.7010498046875
1776817187272595000,13.100594970703124,-0.3382110595703125,996.7034912109375
1776817188274721000,14.102720947265626,-0.3382110595703125,996.7036437988281
1776817189277888800,15.105888671875,-0.3382110595703125,996.7036437988281
1776817190281565000,16.10956494140625,-0.3382110595703125,996.7036437988281
1776817191284046800,17.112046875,-0.31707763671875,996.7010498046875
1776817192286566700,18.114566650390625,-0.2880096435546875,996.6977691650391
1776817193290101800,19.118101806640624,-0.2880096435546875,996.6977691650391
1776817194293776000,20.12177587890625,-0.2880096435546875,996.6977691650391
1776817195297778000,21.12577783203125,-0.295928955078125,996.6985321044922
1776817196301450800,22.12945068359375,-0.2615814208984375,996.6944122314453
1776817197305041700,23.133041748046875,-0.2430877685546875,996.6923522949219
1776817198308578800,24.136578857421874,-0.2113800048828125,996.6885375976562
1776817199312245800,25.140245849609375,-0.203460693359375,996.6874694824219
1776817200315823900,26.143823974609376,-0.195526123046875,996.6867828369141
1776817201319562000,27.14756201171875,-0.195526123046875,996.6867828369141
1776817202321576000,28.149575927734375,-0.2193145751953125,996.6895294189453
1776817203324791000,29.152791015625,-0.2193145751953125,996.6895294189453
1776817204328541700,30.156541748046877,-0.2193145751953125,996.6895294189453
1776817205331627000,31.159626953125,-0.253662109375,996.6935729980469
1776817206335390000,32.163389892578124,-0.253662109375,996.6935729980469
1776817207338973000,33.166972900390626,-0.2747955322265625,996.6960144042969
1776817208342840000,34.170840087890625,-0.2827301025390625,996.6969299316406
1776817209346613000,35.174613037109374,-0.2827301025390625,996.6970062255859
1776817210350195000,36.17819482421875,-0.298583984375,996.6990661621094
1776817211353713000,37.181712890625,-0.2827301025390625,996.6970062255859
1776817212357354000,38.18535400390625,-0.2827301025390625,996.6969299316406
1776817213361216800,39.189216796875,-0.27215576171875,996.6958618164062
1776817214364898800,40.19289892578125,-0.2457275390625,996.6926574707031
1776817215368429000,41.196428955078126,-0.23516845703125,996.6914367675781
1776817216372079900,42.200079833984375,-0.23516845703125,996.6914367675781
1776817217374983000,43.20298291015625,-0.2457275390625,996.6925811767578
1776817218377032700,44.20503271484375,-0.2563018798828125,996.6938018798828
1776817219379534800,45.207534912109374,-0.2695159912109375,996.6953277587891
1776817220383051800,46.2110517578125,-0.2747955322265625,996.6960144042969
1776817221386662000,47.214661865234376,-0.2747955322265625,996.6960144042969
1776817222390380800,48.218380859375,-0.26422119140625,996.6949462890625
1776817223394004700,49.222004638671876,-0.2615814208984375,996.6946411132812
1776817224397747700,50.225747802734375,-0.2563018798828125,996.6937255859375
1776817225401419000,51.2294189453125,-0.2430877685546875,996.6923522949219
1776817226405080800,52.23308081054687,-0.2430877685546875,996.6923522949219
1776817227408846800,53.236846923828125,-0.2483673095703125,996.6928100585938
1776817228412263000,54.240262939453125,-0.26422119140625,996.6948699951172
1776817229414364000,55.242364013671875,-0.27215576171875,996.6957855224609
1776817230417492000,56.245491943359376,-0.295928955078125,996.6985321044922
1776817231420884700,57.248884765625,-0.3012237548828125,996.69921875
1776817232424445000,58.25244482421875,-0.3065032958984375,996.6996765136719
1776817233427133000,59.2551328125,-0.3065032958984375,996.6996765136719
1776817234430812000,60.25881201171875,-0.2906494140625,996.697998046875
1776817235434483700,61.262483642578125,-0.2906494140625,996.6978454589844
