time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1773522679050132000,0.338132080078125,0.09907980835735106,0.3838304281234741,0.04901933411650931,0.18859127163887024,7.869480822428855e-17,0.9954242986915863,0.00815078576398669,right,-0.007836878299713135,-0.16402723858741344,0.9570316986344755,-9.62757178222239,-0.08202165846795692,0.65826815366745,0.007812082767486572,1.6013544154196977,-0.04441528022289276
1773522679090132000,0.378132080078125,0.1076736279653189,0.5873878002166748,0.05295132861333952,0.24310500919818878,0.006890163102289389,0.9961738879630386,0.021256564848939886,right,-0.01665574312210083,-0.13753966153755032,1.043925992102921,-9.657783380612731,-0.06918275840279302,0.847585916519165,0.00980367511510849,1.3445546600580214,-0.02402053028345108
1773522679130132000,0.418132080078125,0.11782334190317698,0.775986909866333,0.05769578744943093,0.16480118036270142,0.018251518882292494,0.9967915385205437,0.042668190859615394,right,-0.03341561555862427,-0.10251737049740696,1.1467283410601317,-9.687527946013212,-0.05239007318680813,0.9581239223480225,0.00024055689573287964,1.0035918628226965,-0.03179803490638733
1773522679170132200,0.45813232421875,0.12137001539381484,0.8603485822677612,0.0594204442338616,0.11227905750274658,0.0257093000858916,0.9969976201889612,0.05653073360656467,right,-0.04283052682876587,-0.0817311606251185,1.1833498795580117,-9.702014152005315,-0.042475283577638294,0.9921604990959167,0.000116690993309021,0.8006167827595024,-0.02281002700328827
1773522679210132200,0.49813232421875,0.12462240341534214,0.9447103142738342,0.06113577332537107,0.05975693091750145,0.0331630205412781,0.9970470921588845,0.07029868746782326,right,-0.052647292613983154,-0.060898142694700806,1.216707740084827,-9.71255834237337,-0.032553829713822306,1.026197075843811,0.00032561272382736206,0.5968376563044264,-0.013740044087171555
1773522679250132000,0.538132080078125,0.12370139569163453,0.9356977939605713,0.06284045700984905,-0.01827950030565262,0.07374651787212459,0.9952235108526786,0.14588354513921462,right,0.007583916187286377,0.03305076306827846,1.2093440794490278,-9.726399820721149,0.011945164167983609,0.8248529434204102,0.0297866091132164,-0.3240583145877346,0.037240467965602875
1773522679290132000,0.578132080078125,0.12175129876663913,0.8306406736373901,0.06301628974127232,-0.03735481947660446,0.08498962790559583,0.9941026041886599,0.16703460987312924,right,0.015752434730529785,0.05803464447761105,1.1890196688227355,-9.717668232733011,0.023785578448447274,0.8004461526870728,0.03543727099895477,-0.568806105366908,0.02767457813024521
1773522679330132000,0.618132080078125,0.11962676632490758,0.7416971325874329,0.06414245401613551,0.030061893165111542,0.10069429442524896,0.9919572008073373,0.19654677978763202,right,0.020151972770690918,0.09647107013236846,1.1649000306319444,-9.691291682460903,0.042040092062675574,0.769486129283905,0.029575251042842865,-0.9445913192562758,0.013607189059257507
1773522679370132000,0.658132080078125,0.11707584743321002,0.7221674919128418,0.06565105640252934,0.011193878017365932,0.11886782189694187,0.9889658611544206,0.231426824561006,right,0.009882211685180664,0.13313065676812066,1.1353645048722625,-9.653335169032216,0.059218498166252236,0.644957959651947,0.009392037987709045,-1.301712712675333,-0.024461492896080017
1773522679410132200,0.69813232421875,0.11532383132197342,0.7508143782615662,0.06618790432360194,-0.0002317158505320549,0.12722151984729882,0.9874288483166881,0.24767364989776444,right,0.004728734493255615,0.14865302511587788,1.1159903076428919,-9.634075757288933,0.06646812889809826,0.6242135167121887,-0.00506523996591568,-1.452425252190232,-0.03952185809612274
1773522679450132200,0.73813232421875,0.11616749320725547,0.8095186352729797,0.06914897801994287,-0.037217408418655396,0.14294709067388126,0.984328483751632,0.2784269913466643,right,0.0078043341636657715,0.17159499529428637,1.1199601611219345,-9.597501638129353,0.07669433948896515,0.5861628651618958,-0.020434215664863586,-1.674526180744916,-0.06325709819793701
1773522679489681400,0.777681396484375,0.10916518463269458,0.8132541179656982,0.06906604157061676,-0.054069336503744125,0.16083481680735542,0.9805324573989761,0.3143064626057061,right,0.01418978814035654,0.1980107607854985,1.0475426482301204,-9.557792143553495,0.08898374680664513,0.4609714448451996,-0.03721436858177185,-1.9291579444177447,-0.043735239654779434
