time,seconds_elapsed,steps
1773522697078192600,18.366192626953126,8
1773522699647925000,20.935925048828125,8
1773522702217677600,23.505677490234376,10
1773522704787423200,26.07542333984375,18
1773522707357165800,28.645165771484375,19
1773522709926905600,31.214905517578124,19
1773522712496635400,33.784635498046875,19
1773522715066360600,36.35436059570313,19
1773522717636084000,38.924083984375,19
