time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1773522678791962600,0.079962646484375,-2.078174258083955,0.08716378131376049,-0.8504063290424635,0.01639170981601104,0.5017259008899573,-0.13222196800366762,0.31766522093520233
1773522678802000600,0.090000732421875,-2.077371155834347,0.08787183294326925,-0.8499356356056088,0.015289602879135866,0.501827493979417,-0.1343772163039995,0.32216084257848804
1773522678812038700,0.10003857421875,-2.0749615474389507,0.08875130617984914,-0.8490644453690476,0.014491044887212298,0.5026372710330879,-0.1362668506078585,0.32638196909710193
1773522678822076700,0.11007666015625,-2.0711417860199206,0.08949083711461642,-0.8479075829985788,0.013738710665417736,0.5040835843707734,-0.1376368724082423,0.32956177671755055
1773522678832114700,0.12011474609375,-2.066427439664534,0.0899435582611725,-0.8466496934588772,0.013340216771388849,0.5060071887657115,-0.13802624342924416,0.33074096908401696
1773522678842152700,0.130152587890625,-2.061250330966104,0.09002815886070843,-0.8454200441549183,0.013411810946993103,0.5082490804923934,-0.1372688028790604,0.3295455359391621
1773522678852190700,0.140190673828125,-2.0552662648650144,0.08996054663723284,-0.8440743533853996,0.014011471281426312,0.5109301329137044,-0.13563179021890145,0.3266729803975706
1773522678862228700,0.150228759765625,-2.048218008148231,0.08982585762297778,-0.8424812579628828,0.014613462744432811,0.514074059588871,-0.13373295471249197,0.3232915454033053
1773522678872266500,0.1602666015625,-2.0405824903088092,0.08946866643508947,-0.8407366982640199,0.014443191262023215,0.5173953554461007,-0.13213357750017493,0.3202042551731495
1773522678882304800,0.1703046875,-2.033535830578347,0.08928321390031785,-0.8390766483349353,0.014354011239904286,0.520440096595269,-0.13084726658050305,0.31783939027950936
1773522678892341500,0.180341552734375,-2.0280269381458336,0.0903381095927229,-0.8376238140427963,0.016898540319490177,0.5229694164018449,-0.12933817695658045,0.3164150774222849
1773522678902379500,0.190379638671875,-2.0241809026786552,0.09263470434417803,-0.8364425856204848,0.022567172575040137,0.5249888944833934,-0.12715840781926008,0.31517809341585334
1773522678912417500,0.20041748046875,-2.021638269706263,0.09513614011208746,-0.8355772317741674,0.029189090782749814,0.5265275614827638,-0.12461371778729899,0.31354461669644623
1773522678922455600,0.21045556640625,-2.019266211769973,0.09787488206561099,-0.8347537225696645,0.03698843694844767,0.5280851145208935,-0.12137901542195267,0.3110051355819988
