time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776556523608801800,-2.6691982421875,128.3556179046631,-1,-1,30.281414943248073,154.80623092651368,-1,18.99457789488769,30,-97.73423020796623,-1
1776556526381906000,0.103906005859375,128.3556179046631,-1,-1,30.281414943248073,154.80623092651368,-1,18.99457789488769,30,-97.73423020796623,-1
1776556526387885000,0.109885009765625,133.2636038614239,-1,-1,30.281415020691668,159.71421688327447,-1,19.051919017905014,30,-97.7342285635626,-1
1776556526530386000,0.252385986328125,133.2666498971905,-1,-1,30.28141502062903,159.71726291904108,-1,19.05227714104365,30.000000000139586,-97.73422856360902,-1
1776556530945841000,4.6678408203125,132.19230197882584,-1,-1,30.281431413203787,158.64291500067642,-1,24.57416567711062,30,-97.73431587705751,-1
1776556531867694800,5.58969482421875,132.19228666372445,-1,-1,30.281450806933734,158.64289968557503,-1,22.994020742119382,30,-97.73438116804068,-1
1776556533203693600,6.925693603515625,133.92653840606874,7.825620663807505,-1,30.281465871474843,160.37715142791933,-1,20.938400985269272,35.75997125579568,-97.73439113150864,1.8758512735366821
1776556534189716000,7.911716064453125,130.06400307111807,4.902415915471253,-1,30.28147742653172,156.51461609296865,-1,21.491602836135737,8.65416620713391,-97.73440246794303,1.8758512735366821
1776556535180738600,8.902738525390625,130.12923224058972,4.519738352176183,-1,30.281489156706453,156.5798452624403,-1,21.52618396934907,8.445597911007686,-97.7344140001102,0.6125360727310181
1776556536176761000,9.898760986328124,130.21161567032604,4.52352156271733,-1,30.281495355825935,156.66222869217663,-1,21.928028319777578,8.468675183555952,-97.73442101657646,0.239676833152771
1776556537174783200,10.896783203125,130.25998274248005,3.9871401781205558,-1,30.28150189574081,156.71059576433063,-1,22.032064052924508,8.48065290205813,-97.73442627701806,0.2396100014448166
1776556538172806100,11.89480615234375,130.2889580053912,2.7891996525254887,-1,30.28151463944234,156.7395710272418,-1,22.299757993367205,8.496768256608181,-97.73442161265311,0.1966162621974945
1776556539173830000,12.895829833984376,130.223185224398,2.4328691182963853,-1,30.281548647592537,156.6737982462486,-1,19.417260518530302,9.848130971767183,-97.73443047657476,0.5151591300964355
1776556540178853600,13.900853515625,130.1529324698606,2.425675027290158,-1,30.281565864106415,156.60354549171117,-1,19.363805983699116,8.778183956673233,-97.73443681864812,0.22059911489486694
1776556541181877200,14.903877197265626,130.190976781853,2.3153995040030977,-1,30.28158457856616,156.6415898037036,-1,19.254627196079472,8.730081877770468,-97.73444305426823,0.12848660349845886
1776556542185900800,15.90790087890625,130.20557639155686,2.1632568563864867,-1,30.281599423979547,156.65618941340745,-1,18.56659300162571,8.649886228517717,-97.73444010039354,0.179875910282135
1776556543188924700,16.910924560546874,130.20212636939084,1.9109347922486362,138.70374628069018,30.28160169455997,156.65273939124143,256.6612881256386,18.221874609021956,8.555141488791332,-97.73443736322179,0.5345830917358398
1776556544231948800,17.95394873046875,130.14883414354176,2.5411930365579645,143.51981146231262,30.2816076052857,156.59944716539235,166.1187550365607,16.776646160954588,8.75215114650235,-97.73439800843859,0.5147824287414551
1776556545179764500,18.901764404296873,129.82221901951348,2.1514073133530434,149.10661838058115,30.28162114247773,156.27283204136407,184.41690832900892,15.870021220653543,8.689453432931716,-97.73437035033795,0.5147824287414551
1776556546129766000,19.851765869140625,129.82221902813762,2.4053464999737977,-1,30.281618039978675,156.2728320499882,-1,15.993665519960025,8.689453432931717,-97.734370388642,0.5147824287414551
1776556547079785700,20.80178564453125,129.72443508449942,2.6000713104101525,-1,30.281632422386767,156.17504810635,-1,15.869266324205189,8.499075647668159,-97.73435907298199,0.397928386926651
1776556548029781000,21.751781005859375,129.7098858607933,2.716453542941792,-1,30.281644779753154,156.16049888264388,-1,16.058668898363596,8.339377783912388,-97.73434122721622,0.5761229991912842
1776556549000774000,22.72277392578125,129.69074962381274,2.6195960791941157,-1,30.281649124289583,156.14136264566332,-1,15.983902324920615,8.14048715348894,-97.73431911775504,0.5761229991912842
1776556550000800300,23.72280029296875,129.6502014042197,2.0478329767568537,113.2741431022283,30.281672013086776,156.1008144260703,17.380155102655046,20.51734096549414,8.776111144958625,-97.73427584585758,0.49302634596824646
1776556551000800300,24.72280029296875,129.63786540938838,2.202339139812453,122.31925503678708,30.281679126490555,156.08847843123897,336.3014632230342,18.12026172717588,8.662559099593842,-97.73424962926934,0.3933985233306885
1776556552000767500,25.722767578125,129.62384498543196,1.857007930439334,123.72685505981765,30.2816886459233,156.07445800728254,281.9774084962508,16.37854831128805,7.848812966349917,-97.73423377800152,0.5841845273971558
1776556553000776400,26.7227763671875,129.62384499516338,2.076197983609276,-1,30.281689015966084,156.07445801701397,-1,16.36997090648932,7.848812966349917,-97.73423263600188,0.5841845273971558
1776556554000764700,27.7227646484375,129.62384499516338,2.058770568643995,-1,30.281695015320857,156.07445801701397,-1,15.518988962699169,7.797969037632462,-97.73421940725542,0
1776556555000771000,28.72277099609375,129.60102679673582,2.4881410474552976,-1,30.28169833023727,156.0516398185864,-1,14.75947271175195,7.764018178874202,-97.73420985017732,0.15478971600532532
1776556556000777700,29.72277783203125,129.59005904756486,2.133047893003357,-1,30.28170506556255,156.04067206941545,-1,12.899448372789761,11.802103359907358,-97.73419268369145,0.20524007081985474
1776556557000785400,30.722785400390624,129.57673685718328,1.8638501666128637,-1,30.281722297161064,156.02734987903386,-1,10.884088906834513,7.650698362852507,-97.73417696689948,0.5657896399497986
1776556558000793900,31.7227939453125,129.57237907219678,2.277351672493383,-1,30.281724166861775,156.02299209404737,-1,11.409142345859355,7.760675312449412,-97.73416845748764,0.7003762125968933
1776556559000802600,32.72280249023437,129.57237907219678,2.187448508182022,-1,30.281729543951748,156.02299209404737,-1,9.850178377414705,8.624804984236313,-97.73415963259764,0
1776556560000813600,33.7228134765625,129.57261353265494,2.3176256487647997,-1,30.28174325996156,156.02322655450553,-1,13.405836953519922,8.263915216576798,-97.73414796791103,0.46595537662506104
1776556562000837000,35.72283715820313,129.5681835487485,2.2841677854396756,-1,30.28174029699871,156.01879657059908,-1,11.69654259508883,7.7960682460432045,-97.73416165235375,0.2071576863527298
1776556563000850700,36.7228505859375,129.5743510760367,2.1282628475472545,-1,30.281741958571875,156.02496409788728,-1,11.526216310116686,7.687149152397761,-97.73415031714738,0.6306628584861755
1776556564000864000,37.722864013671874,129.57914259191602,2.224663129054249,-1,30.281748802091847,156.0297556137666,-1,11.94936453307242,7.687893479932792,-97.73414304225028,0.518781840801239
1776556565000878300,38.72287841796875,129.56697688251734,1.950782037500189,165.0891172907495,30.281760653682266,156.01758990436792,34.64530287025699,11.493153168195459,7.655936284453421,-97.73417332719904,0.9574760794639479
1776556566000893700,39.722893798828125,129.37255435623229,1.5836830139363214,-1,30.28177412896083,155.82316737808287,-1,10.538294418051068,3,-97.73415667721034,0.11540905889064863
1776556567000910300,40.722910400390624,129.48207469005138,2.3154833028783424,-1,30.281770965232656,155.93268771190196,-1,12.094767753992377,3,-97.7341557838862,0.17123852376356707
1776556568000926500,41.72292651367187,129.51418343558908,1.978985893718938,-1,30.281770860625432,155.96479645743966,-1,11.48102787839264,3,-97.73414347088249,0.1408214717924411
1776556569000943600,42.722943603515624,129.5297370525077,2.3830620313938105,-1,30.28176798849693,155.98035007435828,-1,12.941508448702288,3,-97.73414143353546,0.13819612328655165
1776556570000961800,43.7229619140625,129.65814493782818,2.14939039007366,-1,30.28176495336509,156.10875795967877,-1,14.274040055690618,3,-97.7341392823499,0.21815024508879033
1776556571000979000,44.72297900390625,129.60260908585042,2.1690254557331996,-1,30.28175665941187,156.053222107701,-1,15.362450074019506,3,-97.7341370829161,0.4981848618665484
1776556572000997600,45.72299755859375,129.52636409085244,1.9935848066837423,-1,30.281752348980294,155.97697711270303,-1,16.4620029908566,3,-97.73413606587472,0.4256579380460428
1776556573001016800,46.72301684570313,129.59838814660907,1.058160492333092,-1,30.281748092823836,156.04900116845965,-1,16.965727324358657,3,-97.73413694054994,0.11468631116733191
1776556574001036500,47.72303662109375,129.45938510168344,1.598115650378669,-1,30.281734571858724,155.90999812353402,-1,14.99366548275505,3.4206685478692513,-97.73421273592548,0.1278616745672341
1776556575001055200,48.72305517578125,129.5554528189823,1.6874767173720924,-1,30.28172635485958,156.0060658408329,-1,14.690485009387286,3.821141365756656,-97.73418903295837,0.19146448023704232
1776556576001075200,49.7230751953125,129.5175491767004,1.9813838651873095,-1,30.281718946808617,155.968162198551,-1,14.406761041767567,4.1622588780901335,-97.73417120073385,0.3654959470734152
1776556577001095700,50.723095703125,129.60601742006838,1.868059032955229,-1,30.281717143701258,156.05663044191897,-1,15.458258564295123,4.189759015725618,-97.73416910361458,0.30836156771873974
