time,seconds_elapsed,relativeAltitude,pressure
1776556525802726100,-0.47527392578125,0,1003.0440521240234
1776556526806544100,0.528544189453125,-0.0343475341796875,1003.0482482910156
1776556527810497000,1.5324970703125,-0.068695068359375,1003.0524444580078
1776556528814460200,2.536460205078125,-0.10305023193359375,1003.0564117431641
1776556529818239000,3.540239013671875,-0.1426849365234375,1003.0612182617188
1776556530822104800,4.544104736328125,-0.1479644775390625,1003.0616760253906
1776556531369544000,5.0915439453125,-0.15061187744140625,1003.0621337890625
1776556532373209000,6.095208984375,-0.15061187744140625,1003.0621337890625
1776556533375359000,7.09735888671875,-0.14532470703125,1003.0614471435547
1776556534377401000,8.099401123046874,-0.14003753662109375,1003.0608367919922
1776556535381280000,9.103280029296876,-0.14003753662109375,1003.0606842041016
1776556536384976000,10.106975830078126,-0.14003753662109375,1003.0606842041016
1776556537386887200,11.10888720703125,-0.1796722412109375,1003.0654144287109
1776556538390718000,12.112718017578125,-0.2378082275390625,1003.0725860595703
1776556539394580000,13.116580078125,-0.322357177734375,1003.0825042724609
1776556540398403800,14.12040380859375,-0.40163421630859375,1003.092041015625
1776556541400784100,15.1227841796875,-0.47032928466796875,1003.1001281738281
1776556542403186200,16.125186279296877,-0.5126113891601562,1003.1053161621094
1776556543407037000,17.129036865234376,-0.5363922119140625,1003.10791015625
1776556544410952200,18.1329521484375,-0.5363922119140625,1003.10791015625
1776556545414784000,19.136783935546877,-0.5152511596679688,1003.1053924560547
1776556546418507000,20.140507080078127,-0.49939727783203125,1003.1036376953125
1776556547422349000,21.14434912109375,-0.49939727783203125,1003.1036376953125
1776556548426189800,22.14818994140625,-0.5152511596679688,1003.10546875
1776556549428432000,23.150431884765624,-0.5284652709960938,1003.1069183349609
1776556550430594000,24.152593994140624,-0.583953857421875,1003.1137847900391
1776556551434431000,25.156430908203124,-0.583953857421875,1003.1137847900391
1776556552438279000,26.16027880859375,-0.583953857421875,1003.1135559082031
1776556553442120200,27.1641201171875,-0.5786666870117188,1003.1128692626953
1776556554445954000,28.1679541015625,-0.5786666870117188,1003.1128692626953
1776556555449825000,29.171824951171875,-0.5786666870117188,1003.1129455566406
1776556556453710000,30.1757099609375,-0.5813064575195312,1003.1134796142578
1776556557457640000,31.179639892578123,-0.5945205688476562,1003.1150817871094
1776556558461394200,32.18339428710937,-0.602447509765625,1003.1159973144531
1776556559465430000,33.18742993164062,-0.6130142211914062,1003.1172943115234
1776556560468983800,34.19098388671875,-0.6420822143554688,1003.1208038330078
1776556561472826000,35.194826171875,-0.6632232666015625,1003.1231689453125
1776556562476670000,36.198669921875,-0.7028579711914062,1003.1277465820312
1776556563480217900,37.2022177734375,-0.74249267578125,1003.1325531005859
1776556564484059100,38.20605908203125,-0.7556991577148438,1003.1341552734375
1776556565487881000,39.209880859375,-0.7689132690429688,1003.1358337402344
1776556566491714000,40.21371411132812,-0.774200439453125,1003.1365203857422
1776556567495538000,41.217537841796876,-0.774200439453125,1003.1365203857422
1776556568499361000,42.22136108398438,-0.7583465576171875,1003.1344604492188
1776556569503192800,43.22519287109375,-0.747772216796875,1003.1333923339844
1776556570507013000,44.22901318359375,-0.7451324462890625,1003.1329345703125
1776556571510835000,45.2328349609375,-0.7451324462890625,1003.1329345703125
1776556572514794000,46.2367939453125,-0.7636260986328125,1003.1352233886719
1776556573518477000,47.24047705078125,-0.774200439453125,1003.1362152099609
1776556574522621000,48.244620849609376,-0.774200439453125,1003.1362152099609
1776556575526407000,49.248406982421876,-0.747772216796875,1003.1330871582031
1776556576530526000,50.25252587890625,-0.710784912109375,1003.1288909912109
1776556577534049000,51.256049072265625,-0.647369384765625,1003.1212615966797
1776556578537865000,52.25986499023438,-0.5443191528320312,1003.1089019775391
1776556579541253000,53.263253173828126,-0.4280548095703125,1003.0951690673828
1776556580545082000,54.26708203125,-0.35671234130859375,1003.0867004394531
1776556581548913000,55.27091284179688,-0.24573516845703125,1003.0735015869141
1776556582552748800,56.27474877929688,-0.1109771728515625,1003.0572509765625
1776556583555020000,57.27702001953125,0.0105743408203125,1003.0429077148438
1776556584558284000,58.280283935546876,0.1268310546875,1003.0288696289062
