time,seconds_elapsed,relativeAltitude,pressure
1776870176571640300,-0.473359619140625,0,995.3334808349609
1776870177575420200,0.530420166015625,-0.06341552734375,995.3408813476562
1776870178579248000,1.534248046875,-0.1268310546875,995.3483581542969
1776870179582727200,2.53772705078125,-0.221954345703125,995.3595733642578
1776870180586321400,3.5413212890625,-0.3197174072265625,995.3712463378906
1776870181590071300,4.5450712890625,-0.3804931640625,995.3785705566406
1776870182137398300,5.092398193359375,-0.385772705078125,995.3788757324219
1776870183140781000,6.095781005859375,-0.4254150390625,995.3837585449219
1776870184144753200,7.099753173828125,-0.4465484619140625,995.3861236572266
1776870185148308200,8.10330810546875,-0.4544830322265625,995.3872680664062
1776870186152048400,9.10704833984375,-0.512603759765625,995.3941345214844
1776870187155779300,10.110779296875,-0.531097412109375,995.3961944580078
1776870188159568400,11.114568359375,-0.56280517578125,995.4000091552734
1776870189162764300,12.117764404296874,-0.57073974609375,995.4008483886719
1776870190164868400,13.119868408203125,-0.5813140869140625,995.4022979736328
1776870191168083200,14.123083251953124,-0.5865936279296875,995.4029083251953
1776870192171823400,15.1268232421875,-0.594512939453125,995.4036712646484
1776870193175443200,16.130443115234375,-0.6130218505859375,995.4059600830078
1776870194178364200,17.1333642578125,-0.626220703125,995.4074096679688
1776870195181919200,18.136919189453124,-0.626220703125,995.4074096679688
1776870196185655300,19.1406552734375,-0.620941162109375,995.4070281982422
1776870197189464300,20.14446435546875,-0.6183013916015625,995.4065704345703
1776870198193216300,21.14821630859375,-0.60772705078125,995.4053497314453
1776870199196962300,22.15196240234375,-0.60772705078125,995.4053497314453
1776870200200706300,23.155706298828125,-0.6103668212890625,995.4055786132812
1776870201204451300,24.159451416015624,-0.61566162109375,995.4061889648438
1776870202208201200,25.163201171875,-0.61566162109375,995.4062652587891
1776870203211952000,26.1669521484375,-0.647369384765625,995.41015625
1776870204215695000,27.170695068359375,-0.684356689453125,995.4144287109375
1776870205219438300,28.174438232421874,-0.7371978759765625,995.4206848144531
1776870206223185400,29.178185302734374,-0.77947998046875,995.4257202148438
1776870207226941400,30.18194140625,-0.8402557373046875,995.4328155517578
1776870208230690300,31.185690185546875,-0.9036712646484375,995.4403686523438
1776870209234436400,32.18943627929688,-0.94329833984375,995.4451751708984
1776870210238196500,33.19319653320313,-0.9591522216796875,995.4470062255859
1776870211241933300,34.196933349609374,-0.9697265625,995.4481506347656
1776870212245757400,35.20075732421875,-0.9697265625,995.4481506347656
1776870213249416400,36.20441650390625,-0.9697265625,995.4481506347656
1776870214253246200,37.20824609375,-0.9697265625,995.4481506347656
1776870215256904400,38.21190454101563,-0.975006103515625,995.4489135742188
1776870216260730400,39.21573046875,-0.975006103515625,995.4489135742188
1776870217264394200,40.219394287109374,-0.9618072509765625,995.4470825195312
1776870218268220200,41.22322021484375,-0.9248046875,995.4428863525391
1776870219271883300,42.22688330078125,-0.8772430419921875,995.4373931884766
1776870220275696400,43.2306962890625,-0.811187744140625,995.4293823242188
1776870221279352000,44.23435205078125,-0.7451324462890625,995.4214477539062
1776870222283169300,45.238169189453124,-0.7002105712890625,995.4163360595703
1776870223286970000,46.24197021484375,-0.7002105712890625,995.4161834716797
1776870224290801400,47.24580151367188,-0.69757080078125,995.4160308837891
1776870225294277000,48.24927709960937,-0.7002105712890625,995.4161834716797
1776870226298002200,49.25300219726562,-0.7371978759765625,995.4206085205078
1776870227301733400,50.2567333984375,-0.7371978759765625,995.4206085205078
1776870228305462300,51.260462158203126,-0.74249267578125,995.4213714599609
1776870229309183200,52.264183349609375,-0.7530517578125,995.4226684570312
1776870230312901400,53.2679013671875,-0.7530517578125,995.4226684570312
1776870231316616200,54.2716162109375,-0.7398529052734375,995.4209899902344
1776870232320339200,55.27533911132812,-0.7398529052734375,995.4209899902344
1776870233324052200,56.27905224609375,-0.7398529052734375,995.4209899902344
1776870234327761200,57.28276123046875,-0.760986328125,995.423583984375
1776870235331474400,58.286474365234376,-0.760986328125,995.423583984375
1776870236335188200,59.290188232421876,-0.760986328125,995.423583984375
1776870237338902300,60.29390234375,-0.760986328125,995.423583984375
1776870238342617300,61.297617431640624,-0.7398529052734375,995.4210662841797
1776870239346314200,62.30131420898437,-0.7398529052734375,995.4210662841797
1776870240350024200,63.30502416992187,-0.7398529052734375,995.4210662841797
1776870241353733400,64.3087333984375,-0.73455810546875,995.4204559326172
1776870242357435100,65.31243505859375,-0.73455810546875,995.4204559326172
1776870243361144300,66.31614428710938,-0.73455810546875,995.4204559326172
1776870244364853200,67.31985327148438,-0.7266387939453125,995.4194641113281
1776870245368447200,68.323447265625,-0.60772705078125,995.4055023193359
1776870246372159200,69.3271591796875,-0.5231781005859375,995.3952026367188
1776870247375871200,70.33087133789063,-0.412200927734375,995.382080078125
1776870248379595300,71.33459521484374,-0.303863525390625,995.3694152832031
