time,seconds_elapsed,activity
1776870177126000000,0.081000244140625,walking
1776870180502000000,3.457000244140625,walking
1776870190778000000,13.732999755859375,walking
1776870201057000000,24.012,walking
1776870206195000000,29.15,walking
1776870216472000000,39.427,walking
1776870229263000000,52.218,walking
1776870231836000000,54.791,walking
1776870247274000000,70.22899975585938,walking
1776870249823000000,72.778,walking
