time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776870156526815700,-20.518184326171873,157.2719810884446,6.216385377333153,-1,30.288687142515876,183.72259411029518,-1,17.13765718396371,8.88636209931934,-97.74000752968904,0
1776870177132783900,0.087783935546875,157.2719810884446,6.216385377333153,-1,30.288687142515876,183.72259411029518,-1,17.13765718396371,8.88636209931934,-97.74000752968904,0
1776870177171723800,0.126723876953125,163.36226944021593,-1,-1,30.28867710063905,189.8128824620665,-1,27.14634542353993,3,-97.74004911734546,-1
1776870177323183000,0.27818310546875,163.36234764150987,-1,-1,30.288677099275514,189.81296066336046,-1,27.142121323204247,3,-97.74004919684876,-1
1776870177711760100,0.666760009765625,163.52160275114468,-1,-1,30.288701078971904,189.97221577299527,-1,18.02156911490873,3,-97.74008253345515,-1
1776870183741922800,6.6969228515625,163.61842879262795,-1,-1,30.288680026981474,190.06904181447854,-1,22.39719637805295,3,-97.74007042863951,-1
1776870184193036000,7.1480361328125,163.51736980586767,-1,-1,30.288709093579115,189.96798282771826,-1,16.446901722276493,3,-97.74006908950041,-1
1776870186166497000,9.1214970703125,163.45014982628751,-1,-1,30.288710075938912,189.9007628481381,-1,16.951619874128546,3,-97.74006767548964,-1
1776870190226657000,13.181656982421876,163.39738718494974,-1,-1,30.28869032337072,189.84800020680032,-1,20.096379428434684,3,-97.7400625600321,-1
1776870190716863200,13.67186328125,163.41866579137746,-1,-1,30.288703780932337,189.86927881322805,-1,15.492940994521275,3,-97.740019448272,-1
1776870196749040000,19.7040400390625,163.44015019419393,-1,-1,30.288682960084916,189.89076321604452,-1,21.740430209338317,3,-97.74003104988907,-1
1776870197216547800,20.1715478515625,163.42824586868315,-1,-1,30.28869825717649,189.87885889053373,-1,16.18256941678167,3,-97.7400737014425,-1
1776870203246164000,26.2011640625,163.41633095960276,-1,-1,30.28867940709847,189.86694398145335,-1,21.76568804241414,3,-97.74006549810521,-1
1776870203794776000,26.749776123046875,163.39887323824783,-1,-1,30.28869931520522,189.84948626009842,-1,16.165483194785967,3,-97.74004371493238,-1
1776870209821516000,32.77651611328125,163.38150688035648,-1,-1,30.288680086575965,189.83211990220707,-1,21.761045773112752,3,-97.7400464718111,-1
1776870210285702000,33.24070190429688,163.34608882591348,-1,-1,30.288702188702736,189.79670184776407,-1,16.19152643163524,3,-97.74003201584196,-1
1776870211949911000,34.9049111328125,162.23919388573023,13.637790126414412,-1,30.288702333076788,188.68980690758082,-1,16.54542995731097,38.909982569397904,-97.74002789290944,0.22513340413570404
1776870212899928600,35.85492846679688,157.42726890171943,13.1258766159964,-1,30.288702122416375,183.87788192357002,-1,16.282918057712294,7.647491141355122,-97.740026249427,0.2955299913883209
1776870213849946400,36.8049462890625,157.3728261071985,12.17650936373054,-1,30.28870315707767,183.8234391290491,-1,16.924166783112693,7.466588505376402,-97.74002560640446,0.2955299913883209
1776870214799964000,37.7549638671875,157.3505454399888,10.78848661970638,-1,30.288702600296403,183.80115846183938,-1,17.777437485362913,7.40875449310629,-97.74002628706589,0.17281243205070496
1776870215749982000,38.70498193359375,157.34305332297518,7.967219049754129,-1,30.28870538792193,183.79366634482577,-1,16.867684745546867,7.129502566114757,-97.74002927233946,0.41384369134902954
1776870216699999500,39.65499951171875,159.96620881217842,6.793128993801385,-1,30.288701530528705,186.416821834029,-1,11.54314713570582,3,-97.74004676323831,0.4670146703720093
1776870217591313400,40.5463134765625,157.3307597269563,6.561256528276085,-1,30.288699741930944,183.7813727488069,-1,12.451027141400052,7.141580108366256,-97.74004414797871,0.8495333790779114
