time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1776554602747000000,0.999,0.30000001192092896,charging,false
1776554603747000000,1.999,0.30000001192092896,charging,false
1776554604748000000,3,0.30000001192092896,charging,false
1776554605749000000,4.001,0.3499999940395355,charging,false
1776554606749000000,5.001,0.3499999940395355,charging,false
1776554607749000000,6.001,0.3499999940395355,charging,false
1776554608750000000,7.002000244140625,0.3499999940395355,charging,false
1776554609750000000,8.002000244140625,0.3499999940395355,charging,false
1776554610751000000,9.003,0.3499999940395355,charging,false
1776554611752000000,10.004,0.3499999940395355,charging,false
1776554612769000000,11.021,0.3499999940395355,charging,false
1776554613769000000,12.021,0.3499999940395355,charging,false
1776554614770000000,13.021999755859374,0.3499999940395355,charging,false
1776554615770000000,14.021999755859374,0.3499999940395355,charging,false
1776554616771000000,15.023,0.3499999940395355,charging,false
1776554617771000000,16.023,0.3499999940395355,charging,false
1776554618771000000,17.023,0.3499999940395355,charging,false
1776554619772000000,18.024,0.3499999940395355,charging,false
1776554620773000000,19.025,0.3499999940395355,charging,false
1776554621790000000,20.042000244140624,0.3499999940395355,charging,false
1776554622790000000,21.042000244140624,0.3499999940395355,charging,false
1776554623791000000,22.043,0.3499999940395355,charging,false
1776554624791000000,23.043,0.3499999940395355,charging,false
1776554625791000000,24.043,0.3499999940395355,charging,false
1776554626792000000,25.044,0.3499999940395355,charging,false
1776554627792000000,26.044,0.3499999940395355,charging,false
1776554628793000000,27.045,0.3499999940395355,charging,false
1776554629794000000,28.045999755859373,0.3499999940395355,charging,false
1776554630794000000,29.045999755859373,0.3499999940395355,charging,false
1776554631795000000,30.047,0.3499999940395355,charging,false
1776554632795000000,31.047,0.3499999940395355,charging,false
1776554633796000000,32.048,0.3499999940395355,charging,false
1776554634796000000,33.048,0.3499999940395355,charging,false
1776554636009000000,34.261,0.3499999940395355,charging,false
1776554637012000000,35.264,0.3499999940395355,charging,false
1776554638017000000,36.269,0.3499999940395355,charging,false
1776554639018000000,37.269999755859374,0.3499999940395355,charging,false
1776554640022000000,38.27400024414062,0.3499999940395355,charging,false
1776554641033000000,39.285,0.3499999940395355,charging,false
1776554642034000000,40.28599975585937,0.3499999940395355,charging,false
1776554643034000000,41.28599975585937,0.3499999940395355,charging,false
1776554644035000000,42.287,0.3499999940395355,charging,false
1776554645035000000,43.287,0.3499999940395355,charging,false
