time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1776555957285000000,1.003,0.6499999761581421,charging,false
1776555958285000000,2.003,0.6499999761581421,charging,false
1776555959285000000,3.003,0.6499999761581421,charging,false
1776555960286000000,4.004000244140625,0.6499999761581421,charging,false
1776555961286000000,5.004000244140625,0.6499999761581421,charging,false
1776555962287000000,6.005,0.6499999761581421,charging,false
1776555963287000000,7.005,0.6499999761581421,charging,false
1776555964288000000,8.006,0.6499999761581421,charging,false
1776555965306000000,9.023999755859375,0.6499999761581421,charging,false
1776555966322000000,10.039999755859375,0.6499999761581421,charging,false
1776555967322000000,11.039999755859375,0.6499999761581421,charging,false
1776555968323000000,12.041,0.6499999761581421,charging,false
1776555969323000000,13.041,0.6499999761581421,charging,false
1776555970326000000,14.044000244140625,0.6499999761581421,charging,false
1776555971329000000,15.047,0.6499999761581421,charging,false
1776555972333000000,16.051,0.6499999761581421,charging,false
1776555973336000000,17.054,0.6499999761581421,charging,false
1776555974339000000,18.057,0.6499999761581421,charging,false
1776555975341000000,19.059,0.6499999761581421,charging,false
1776555976344000000,20.062,0.6499999761581421,charging,false
1776555977347000000,21.065,0.6499999761581421,charging,false
1776555978349000000,22.067,0.6499999761581421,charging,false
1776555979351000000,23.069,0.6499999761581421,charging,false
1776555980353000000,24.071,0.6499999761581421,charging,false
1776555981355000000,25.073,0.6499999761581421,charging,false
1776555982357000000,26.075,0.6499999761581421,charging,false
1776555983359000000,27.077,0.6499999761581421,charging,false
1776555984360000000,28.078,0.6499999761581421,charging,false
1776555985362000000,29.079999755859376,0.6499999761581421,charging,false
1776555986364000000,30.082,0.6499999761581421,charging,false
1776555987365000000,31.083,0.6499999761581421,charging,false
1776555988366000000,32.084000244140626,0.6499999761581421,charging,false
1776555989368000000,33.086,0.6499999761581421,charging,false
1776555990369000000,34.087,0.6499999761581421,charging,false
1776555991371000000,35.089,0.6499999761581421,charging,false
1776555992371000000,36.089,0.6499999761581421,charging,false
1776555993372000000,37.09,0.6499999761581421,charging,false
1776555994374000000,38.09200024414063,0.6499999761581421,charging,false
1776555995375000000,39.093,0.6499999761581421,charging,false
1776555996376000000,40.094,0.6499999761581421,charging,false
1776555997377000000,41.095,0.6499999761581421,charging,false
1776555998378000000,42.095999755859374,0.6499999761581421,charging,false
1776555999378000000,43.095999755859374,0.6499999761581421,charging,false
1776556000379000000,44.097,0.6499999761581421,charging,false
1776556001380000000,45.098,0.6499999761581421,charging,false
1776556002381000000,46.099,0.6499999761581421,charging,false
1776556003382000000,47.100000244140624,0.6499999761581421,charging,false
1776556004383000000,48.101,0.6499999761581421,charging,false
1776556005384000000,49.102,0.6499999761581421,charging,false
1776556006384000000,50.102,0.6499999761581421,charging,false
1776556007385000000,51.103,0.6499999761581421,charging,false
1776556008386000000,52.10399975585938,0.6499999761581421,charging,false
1776556009387000000,53.105,0.6499999761581421,charging,false
1776556010387000000,54.105,0.6499999761581421,charging,false
1776556011388000000,55.106,0.6499999761581421,charging,false
1776556012389000000,56.107,0.6499999761581421,charging,false
1776556013389000000,57.107,0.6499999761581421,charging,false
1776556014390000000,58.10800024414063,0.6499999761581421,charging,false
1776556015390000000,59.10800024414063,0.6499999761581421,charging,false
1776556016391000000,60.109,0.6499999761581421,charging,false
1776556017392000000,61.11,0.6499999761581421,charging,false
1776556018392000000,62.11,0.6499999761581421,charging,false
1776556019393000000,63.111,0.6499999761581421,charging,false
1776556020394000000,64.11199975585937,0.6499999761581421,charging,false
1776556021394000000,65.11199975585937,0.6499999761581421,charging,false
1776556022395000000,66.113,0.6499999761581421,charging,false
1776556023396000000,67.114,0.699999988079071,charging,false
1776556024396000000,68.114,0.699999988079071,charging,false
1776556025396000000,69.114,0.699999988079071,charging,false
1776556026397000000,70.115,0.699999988079071,charging,false
1776556027398000000,71.11600024414062,0.699999988079071,charging,false
1776556028398000000,72.11600024414062,0.699999988079071,charging,false
1776556029399000000,73.117,0.699999988079071,charging,false
1776556030399000000,74.117,0.699999988079071,charging,false
1776556031400000000,75.118,0.699999988079071,charging,false
1776556032401000000,76.119,0.699999988079071,charging,false
1776556033401000000,77.119,0.699999988079071,charging,false
1776556034402000000,78.11999975585937,0.699999988079071,charging,false
1776556035402000000,79.11999975585937,0.699999988079071,charging,false
1776556036403000000,80.121,0.699999988079071,charging,false
